cityName,mfcTypeLabel,dateRetrieved,objectCoordinates
,road,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.17388602714516 25.21132766088892, 43.17473329036756 25.2115673111141, 43.17515322305052 25.210002634994527, 43.17517055024937 25.209991664319553, 43.175178579456805 25.21001533926944, 43.1747585194458 25.211580489783753, 43.17576814848844 25.21238994509813, 43.17634269665 25.211939571164734, 43.17634712462311 25.211941210135695, 43.17635065166428 25.211937201804762, 43.17684066391753 25.211998709724345, 43.17688398522708 25.211901606475806, 43.17690254421994 25.211895455621054, 43.17690704577193 25.21192081435134, 43.176870616437604 25.21200246946134, 43.1774738381157 25.21207818779332, 43.17777178067596 25.211797431645774, 43.17779056357546 25.21180214579408, 43.17778711353413 25.211827810839804, 43.177515817716156 25.212083457208262, 43.17938264491795 25.21231778738397, 43.17962701716664 25.207723028226667, 43.17960213706401 25.207673830544113, 43.179543406548156 25.20755769737062, 43.1782496399393 25.206985347840238, 43.175358652540126 25.205706403655924, 43.17521017021924 25.205738089804047, 43.1738686416674 25.20674258271452, 43.17386864166737 25.20674258270745, 43.173868482568 25.206700623372544, 43.17519926256418 25.205704177902106, 43.1752036684879 25.20570212847849, 43.17534598472199 25.205671758091068, 43.17534590065674 25.20566662308934, 43.17534587907229 25.205665304635474, 43.17489289947363 25.20551150919476, 43.17488305077254 25.205489153684187, 43.17489941237713 25.20547569700884, 43.17534506420488 25.205627004265832, 43.175337441769145 25.205310724983658, 43.17535049367984 25.205291676938874, 43.17536443450561 25.205309510418534, 43.175372645019806 25.20565019085068, 43.17537264895722 25.205650385440517, 43.1753730352061 25.20567397886873, 43.17955344138324 25.207523346650692, 43.17962056854294 25.207514940925464, 43.17933873484923 25.202352989480257, 43.17857900366325 25.202363225346044, 43.17856536751584 25.20234495645214, 43.1785787373839 25.202326323708416, 43.17933997206758 25.202316067127438, 43.180159343373056 25.196166430077614, 43.180153868062476 25.19617346100551, 43.18014079024209 25.196154444784806, 43.18017750245024 25.194539139203545, 43.179555294237474 25.193274653962398, 43.17958751543 25.19327399688912, 43.180202340649195 25.19452347779134, 43.18020144645615 25.194529714826967, 43.18020463166746 25.19453434620668, 43.18016922347325 25.19609227684596, 43.18054733610724 25.193254423668236, 43.18057486212086 25.193253862341773, 43.18057486213417 25.193253862341503, 43.179364854140246 25.202335349859762, 43.17964848889756 25.207530288113116, 43.1796482935446 25.207530598074435, 43.179648514046484 25.20753087474845, 43.179654321483156 25.207717098778822, 43.17965361782271 25.20771814588414, 43.17965429823374 25.207719221297207, 43.1794089986481 25.212331417210635, 43.17969435312905 25.212767592797046, 43.17969444115961 25.212767728695425, 43.184060278681436 25.21957550250385, 43.1846306859993 25.218575362767464, 43.18430452348272 25.21607546049591, 43.1843154470452 25.216054054169174, 43.18433111152668 25.216068981786794, 43.1846545663783 25.218548130739773, 43.18483340542524 25.218372439780342, 43.18484266672078 25.218374509637098, 43.18484537132502 25.218355674785855, 43.18612841371225 25.217177534027797, 43.186147153491795 25.21718255908928, 43.186143476416326 25.217208168745724, 43.18486043371045 25.218386309172587, 43.184851386775975 25.21838388310239, 43.18484916987169 25.218402407235153, 43.184654494333415 25.218593655825376, 43.18408020184689 25.21960060754476, 43.18648804674597 25.221946981084198, 43.18658618574096 25.222029288987294, 43.19068342517338 25.22136679141924, 43.1906835662259 25.221403936970308, 43.186598166354166 25.222064517718227, 43.18675434029568 25.223810467076177, 43.18694606947267 25.224540368240945, 43.1877939553675 25.22655290087289, 43.18778899044085 25.22657810220031, 43.18777054995661 25.226571316978887, 43.18692206389259 25.224557359550733, 43.18692105678755 25.224554386314097, 43.18672841020393 25.22382099255597, 43.18672923062847 25.223818615567744, 43.18672771583591 25.223816996389633, 43.186570503792716 25.2220594413974, 43.18648107659005 25.221984439914895, 43.182705492049465 25.22559954587054, 43.182702863275495 25.22560150836028, 43.18259705845957 25.225660748350517, 43.1825935852237 25.225669962948047, 43.18261742182899 25.225704276139563, 43.18262041687747 25.22571105573216, 43.18263944123656 25.22578773621234, 43.18263098825597 25.225811137126506, 43.1826138637256 25.225799586009384, 43.182595791919375 25.225726744928146, 43.182595791919375 25.225726744928142, 43.18257382992834 25.225695130267297, 43.182555379303125 25.225705772325608, 43.18240882884263 25.22590267003013, 43.18240687380221 25.22590264739108, 43.18240641742989 25.22590524526111, 43.181609817929356 25.226572335812993, 43.18161718377685 25.226672271553078, 43.181624042504644 25.226765326973858, 43.18175358515189 25.22731012586592, 43.181877096811746 25.227623438401356, 43.181945655813465 25.22758668930915, 43.18194777352601 25.227587952515336, 43.18194923572684 25.22758550758449, 43.182435458173934 25.227518685891717, 43.182450245422146 25.22753519976122, 43.182450245422146 25.227535199761224, 43.18243816071289 25.227555406678228, 43.181953787717745 25.227621973910573, 43.18188759576283 25.227657454178363, 43.182040761567634 25.22831350034057, 43.18284120513401 25.228629062270088, 43.18283423985109 25.228354332220324, 43.182842759298396 25.228341697765483, 43.182846932025 25.22833527280367, 43.18284701984795 25.22833537931325, 43.182847099923116 25.2283352605607, 43.182847187814865 25.22833536849785, 43.182847267919776 25.228335251175363, 43.18285186426155 25.22834111149775, 43.18286121534363 25.228352595273165, 43.182874146543725 25.228649061422573, 43.18296099365154 25.22866067201843, 43.18296123624952 25.22866070747774, 43.1833933312913 25.228729265702064, 43.18421103341172 25.22837771684506, 43.184211802115165 25.22837826452385, 43.184212274025214 25.228377270762305, 43.18421245923451 25.22837743500674, 43.18421258372285 25.228377185819866, 43.184763088452044 25.228235326801524, 43.184778860629315 25.22825004139215, 43.184778860629315 25.228250041392155, 43.18476809303009 25.22827159505309, 43.1842311722024 25.228409953332914, 43.184297582442895 25.228836223897627, 43.18429775032627 25.2288375305072, 43.184329390840354 25.229149181897128, 43.184317870902376 25.229169996330118, 43.18430263955448 25.229154253735857, 43.18427106580311 25.228843259917127, 43.18420497094882 25.22841901370873, 43.183407503422586 25.22876186279636, 43.18331174066954 25.230750386686996, 43.183787355238685 25.231530893541237, 43.184692915150876 25.231917055087308, 43.18470178326503 25.231940168150242, 43.18468486995388 25.231952286960524, 43.18380424137324 25.23157675647185, 43.18451495696692 25.233723029382972, 43.18450822119318 25.23374744960675, 43.184490351296446 25.233738244791056, 43.18376798018587 25.231556773438445, 43.18329070962952 25.230773548833575, 43.183118716071036 25.23073266549911, 43.18288125755224 25.230939122517896, 43.182322008880696 25.233810106043634, 43.18269619219179 25.23577225693598, 43.182695884812574 25.235772973029942, 43.1826963875339 25.23577343916968, 43.18278650292095 25.236416459783985, 43.18277578002777 25.236438054401276, 43.18275997736345 25.236423401382705, 43.18267388913039 25.23580911658551, 43.18258432039166 25.235899228567902, 43.18228749781333 25.236425174827165, 43.18227488537556 25.236427401124594, 43.18226947664179 25.236436628777966, 43.18224785704199 25.236439893694417, 43.18222016915256 25.236880496789087, 43.18220555948962 25.236897303272254, 43.18219326060466 25.23687733910456, 43.18222048420994 25.236444124313483, 43.182139167093965 25.2364568854609, 43.182124210816944 25.236440658303916, 43.1821360857668 25.2364202205063, 43.1822338108712 25.236404884384342, 43.18223386822249 25.236404875553756, 43.182266510009455 25.2363999460856, 43.182267202213026 25.236400703722445, 43.18255937156137 25.23588300252394, 43.18243049194389 25.23544586418425, 43.18243797106644 25.23542185218687, 43.182455542840174 25.235432072479902, 43.18258080379978 25.235856936892308, 43.18266774991082 25.235769463403297, 43.18229780278099 25.23382952616473, 43.18169405489994 25.233886855351937, 43.18166217664105 25.233905397939225, 43.181686056837265 25.23405482912765, 43.18195174168085 25.235110360875755, 43.18194336420123 25.23513381225098, 43.181926202549334 25.235122364436812, 43.18166026215161 25.234065817345755, 43.181660207598796 25.23406559607779, 43.1816226868448 25.233910168054976, 43.181575101513964 25.233922919202733, 43.18156860378031 25.233922478085542, 43.18068347068768 25.233557697917334, 43.18067444120889 25.2335347033149, 43.18067444120889 25.23353470331489, 43.18069126894641 25.233522364796762, 43.1815721142922 25.23388537736566, 43.18160005494881 25.233871545684167, 43.18155279320333 25.23366269438393, 43.18155832332317 25.233647727218322, 43.18156079018974 25.2336400499889, 43.181561092837825 25.23364023157888, 43.181561244660514 25.23363982067362, 43.18156155061412 25.233640013264885, 43.18156170485834 25.233639613782483, 43.1815671317507 25.233643526471237, 43.1815782760723 25.233650541583835, 43.18164184278232 25.23387339870607, 43.1816456858345 25.233874880129996, 43.18168556558887 25.233851683300067, 43.18168991838276 25.23385025349603, 43.18229747835037 25.23379256196809, 43.18285514305809 25.230929709992648, 43.18277114874349 25.23071540040859, 43.18276971925277 25.230709609664807, 43.182757489645844 25.230605384579697, 43.18271470269097 25.23059749984739, 43.1817523291554 25.23117163260522, 43.181734550454266 25.231162104166195, 43.18174152335987 25.231137809676945, 43.18269112987215 25.230571292952362, 43.18210280119214 25.229576055350723, 43.181790040028986 25.22962901793416, 43.18177497806813 25.2296129745221, 43.181786718621964 25.229592392425875, 43.18209400331369 25.229540357038054, 43.18201676703038 25.228332150143718, 43.18185840138363 25.227653831751834, 43.181734874546684 25.2273404806755, 43.180734884085105 25.227867556957154, 43.18071742540703 25.227856981347404, 43.18072516476177 25.227833124567628, 43.181724322397585 25.227306486697945, 43.18159790913059 25.226774848551027, 43.181598749279885 25.22677259531582, 43.18159731614836 25.226770995339596, 43.18158239436805 25.226568544865632, 43.18125721344283 25.225816143160124, 43.18035585589907 25.226367531717667, 43.18033801325215 25.22635822945008, 43.18034482080238 25.226333848141067, 43.18124389190636 25.225783857783053, 43.18078404302388 25.224624642561622, 43.1804460364074 25.22485448170939, 43.180642038889665 25.2254049239318, 43.18063580448626 25.225429589923568, 43.18061775359161 25.225421070802685, 43.18042262881637 25.22487309342028, 43.17980246433334 25.225432233174207, 43.17978375606344 25.22542699352902, 43.17978759055438 25.22540142961395, 43.180420600854376 25.22483070777304, 43.18042167354654 25.224831008194972, 43.18042202179224 25.22482958961712, 43.18077240769254 25.22459133256663, 43.17936389110881 25.219938472837395, 43.178438112802155 25.219571380043433, 43.17836534243187 25.21989775855014, 43.17850212204931 25.22037271594829, 43.17850155015879 25.220374511406444, 43.17850275477649 25.2203755720471, 43.17907268453304 25.223976816105314, 43.17906233972873 25.223998750985743, 43.179046287080894 25.223984615497905, 43.17847658912006 25.220384835860784, 43.17835267746724 25.219954561507517, 43.17758910436743 25.223379222493666, 43.17757225114202 25.22339149512162, 43.17756326941838 25.223368466876, 43.17833676456004 25.219899305075238, 43.17832619730806 25.21986261104841, 43.17833381837241 25.219838684265532, 43.17834835346725 25.219847328285706, 43.17841616112247 25.219543207788202, 43.17842053406344 25.219540022984564, 43.17842697691145 25.219530357973632, 43.17875259375224 25.219460250024998, 43.17875372897596 25.21946137891983, 43.17875472384426 25.219460025177057, 43.17913821478615 25.219461120496742, 43.1791516902616 25.219479611004413, 43.179138158329856 25.219498024368377, 43.17875573895463 25.219496931878844, 43.17849101226928 25.219553929586937, 43.17934752515239 25.219893556841456, 43.17898167819546 25.218922365343573, 43.178601526437824 25.21844038533161, 43.17860081233537 25.218414308783323, 43.178619896135494 25.218413333012677, 43.1789963257589 25.218890593699886, 43.179511998095116 25.218703151592962, 43.179528519445924 25.21871623997874, 43.17951894101384 25.21873881547729, 43.17901228501165 25.218922979937716, 43.179385894848956 25.21991477895623, 43.179385662260266 25.219915770994835, 43.179386366447865 25.2199161700705, 43.18080190914019 25.224592239240508, 43.181274459896564 25.22578347396579, 43.181600179812655 25.226537122672507, 43.18239099242577 25.22587487779534, 43.182538284109825 25.225676984152038, 43.18253923425491 25.225675822882057, 43.18257251644437 25.225638856571123, 43.182562091109595 25.225558630324056, 43.18256196545582 25.225557438789174, 43.182495930034136 25.224744136075703, 43.18230376224214 25.223271923375982, 43.18231468477914 25.223250516701782, 43.18233035003194 25.22326544242537, 43.18251683153446 25.224694091910198, 43.183530308819215 25.22268693350721, 43.18354909254394 25.2226822247377, 43.18355253831587 25.222707893352013, 43.18252339095961 25.224746085509416, 43.1826085354858 25.225596962802726, 43.182691993424704 25.22556740664288, 43.186457191299745 25.22196224397973, 43.1840639907461 25.21963013972223, 43.18403720135909 25.2196809636537, 43.18401835171202 25.21968515157241, 43.18401528710735 25.219659392676046, 43.18404365393379 25.219605576070002, 43.179687534812174 25.212812954620144, 43.17959409866508 25.213075511671285, 43.179589489949926 25.21307768837139, 43.17958791965287 25.21308399654981, 43.17854097925885 25.21378836119664, 43.17852289949627 25.213779957693383, 43.17852904949997 25.213755253114723, 43.17957183560039 25.213053682855833, 43.1796681788258 25.21278295685097, 43.179388589187205 25.212355592935925, 43.177481113743 25.212116159314675, 43.176793810281346 25.212763816308843, 43.17675505638339 25.212850827197272, 43.1767365007152 25.212856996769286, 43.17673198544977 25.21283164265451, 43.17676785716161 25.212751102883757, 43.17665244208051 25.212504469419297, 43.17665654436713 25.212478984645397, 43.17667519568396 25.212484589923065, 43.17678761676644 25.21272482539426, 43.17743913418032 25.212110889879234, 43.17685496030954 25.212037562138242, 43.176662933215646 25.212467984317716, 43.176644374187724 25.212474134973537, 43.17663987275946 25.212448776306612, 43.17682500779879 25.212033802384408, 43.17638712097361 25.211978837153495, 43.176552734713724 25.212192465602325, 43.17655328412026 25.212218548680124, 43.1765341948963 25.21221929937223, 43.176347438138755 25.211978398041165, 43.17577754886317 25.21242511969909, 43.17575928526694 25.212462584023477, 43.175740560482325 25.212467711585695, 43.175736807760465 25.21244212681344, 43.17574890825955 25.212417304917434, 43.17473704293753 25.211606056164776, 43.173886170183614 25.211365384471513, 43.17388602714516 25.21132766088892))"
,road,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18287459526162 25.230901171889457, 43.183083429416676 25.230719602064724, 43.18293062814014 25.23065898007097, 43.18283887737473 25.23063779630042, 43.18283573589671 25.230636519787407, 43.18280089303721 25.23061578698861, 43.182796777498 25.230702621644536, 43.18287459526162 25.230901171889457))"
,road,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18292773518771 25.230158399333718, 43.18293371410311 25.230356268488936, 43.182946510095945 25.230626850727337, 43.18311892765957 25.230695255136986, 43.18328542381443 25.230734831624467, 43.18338031744841 25.22876435540897, 43.18295883894932 25.228697481401937, 43.18288127820622 25.228696559052448, 43.18288946551283 25.229415799032992, 43.182931469232 25.230022493967322, 43.182930708946365 25.23002375003413, 43.18293151913537 25.23002494642605, 43.18292773518771 25.230158399333718))"
,road,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18287425514597 25.230494534163803, 43.18287367102019 25.230495724948618, 43.18282690322931 25.230583490579992, 43.18284637445097 25.23060209787938, 43.1829190693778 25.230618881921842, 43.18291667142151 25.230568175072058, 43.18290948908376 25.23041629835851, 43.18287425514597 25.230494534163803))"
,road,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18285204550213 25.230473434059792, 43.18290656586144 25.230352373371392, 43.1829007283581 25.230159184127277, 43.1829012261018 25.2301584453582, 43.18290072698588 25.23015770831998, 43.18290449702266 25.23002474606049, 43.182862527934184 25.22941855128641, 43.18286247267119 25.229417303796396, 43.18284814926284 25.228681551835642, 43.18264141886836 25.22863369614905, 43.18263930107714 25.22863296088456, 43.18204534701306 25.2283551392729, 43.18212168322611 25.229549265762863, 43.18271969688113 25.23056088664546, 43.18278351643626 25.23056917668186, 43.18285204550213 25.230473434059792))"
,road,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.182646778394826 25.228597450042532, 43.18267787485837 25.228603082560014, 43.182556636937434 25.22855528612123, 43.182646778394826 25.228597450042532))"
,road,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.17962213483829 25.207551803541495, 43.17957616543574 25.20755755984522, 43.1796253471568 25.207654811302763, 43.17962213483829 25.207551803541495))"
,road,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.17386293076476 25.20523644435155, 43.17462139190632 25.20542286314725, 43.17463229147386 25.20544428883355, 43.1746166103192 25.205459181274534, 43.173863073061234 25.205273972249667, 43.17386293076476 25.20523644435155))"
,road,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.17399202069876 25.239281378116388, 43.174769053296494 25.23885967634952, 43.17502888921483 25.234745067916432, 43.17504350336092 25.234728270678108, 43.175055796935276 25.23474823861744, 43.174797123286545 25.23884444254281, 43.174930220836146 25.238772209444743, 43.17494775589902 25.238782545671643, 43.17494019099829 25.238806504541817, 43.17479452689147 25.238885557529855, 43.17461863721649 25.241670843084083, 43.17460402201856 25.241687638579585, 43.17459172963316 25.241667669352235, 43.17476645690209 25.238900791320678, 43.173992170942824 25.239321002037023, 43.17399202069876 25.239281378116388))"
,road,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.17429366434581 25.2056317763945, 43.17430488869699 25.20561066618336, 43.17432033904132 25.205626002311966, 43.174375209299654 25.206099230432024, 43.17436398485726 25.20612034058131, 43.17434853457691 25.20610500431525, 43.17429366434581 25.2056317763945))"
