cityName,mfcTypeLabel,dateRetrieved,objectCoordinates
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18292426902485 25.23659513397386, 43.18291640870155 25.236600523865565, 43.182833875245805 25.236600523865565, 43.18282208474301 25.236584354190448, 43.18281422440657 25.23656279462363, 43.18281422440658 25.236498115923172, 43.182818154574896 25.2364172675476, 43.182826014910866 25.236406487764196, 43.18288889756203 25.236411877655904, 43.18289675788888 25.23640109787249, 43.182912478539514 25.2364172675476, 43.182916408701544 25.23643343722272, 43.18292819918611 25.23654123505682, 43.182928199186115 25.236584354190448, 43.18292426902485 25.23659513397386))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18158013903075 25.225502736845552, 43.18156441803702 25.22551351662896, 43.18154476678916 25.225524296412374, 43.18152118528341 25.225535076195783, 43.18149760376853 25.225535076195783, 43.181489743261544 25.225524296412374, 43.181485813007676 25.225502736845552, 43.18148188275353 25.225491957062143, 43.181462231479124 25.22546500760362, 43.18145044071145 25.225443448036803, 43.181442580198386 25.225427278361686, 43.18142685916926 25.22538415922805, 43.18144258019838 25.225357209769527, 43.18145437096759 25.225346429986114, 43.18149367351516 25.22531948052759, 43.18151725503156 25.225324870419296, 43.181536906288265 25.22538415922805, 43.181564418037 25.225443448036803, 43.18158013903075 25.22548656717044, 43.18158013903075 25.225502736845552))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18122248542196 25.228127614105755, 43.181210694607984 25.22811683432234, 43.18120283406406 25.22810066464723, 43.18119890379171 25.228089884863817, 43.18119497351912 25.228062935405298, 43.18119104324628 25.228052155621885, 43.18118318269983 25.22803598594677, 43.18117139187825 25.228019816271654, 43.1811674616039 25.228009036488245, 43.1811674616039 25.22799825670484, 43.181155670779276 25.22798208702972, 43.1811438799524 25.22797669713802, 43.18113601939987 25.22798208702972, 43.181128158846334 25.227992866813132, 43.18112815884633 25.22799825670484, 43.18112029829177 25.228009036488245, 43.18111243773621 25.22801442637995, 43.18109671662205 25.22801442637995, 43.18108885606346 25.228003646596544, 43.181084925783786 25.227992866813132, 43.18107706522367 25.227949747679496, 43.18106920466254 25.227928188112674, 43.181053483537276 25.227901238654148, 43.18104562297311 25.227874289195626, 43.18101418070633 25.227825780170285, 43.18101025042185 25.227815000386876, 43.181018110990564 25.227788050928353, 43.18103383212498 25.227766491361535, 43.18103776240792 25.22775032168642, 43.18104955325531 25.22773415201131, 43.181069204662535 25.22775571157813, 43.18107706522367 25.227771881253236, 43.18113601939987 25.227906628545856, 43.1811517405039 25.227944357787788, 43.181155670779276 25.227955137571197, 43.1811596010544 25.22798208702972, 43.18117532215236 25.228003646596544, 43.18118318269983 25.228019816271654, 43.18119497351913 25.22805754551359, 43.18121069460798 25.228084494972112, 43.18121855515089 25.22810066464723, 43.181222485421955 25.22811683432234, 43.18122248542196 25.228127614105755))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.1831915194149 25.22964756356648, 43.18316400839935 25.22964756356648, 43.183156148106896 25.229636783783068, 43.183152217960306 25.229620614107958, 43.18314828781347 25.229582884866023, 43.18314828781347 25.229528985948978, 43.183136497371386 25.229458917356816, 43.183136497371386 25.229405018439767, 43.183128637075406 25.229383458872952, 43.18312863707543 25.22936189930613, 43.183136497371386 25.229351119522722, 43.1831522179603 25.22934572963102, 43.18317579883609 25.22934033973931, 43.18318758927056 25.229351119522722, 43.1831915194149 25.229367289197832, 43.18320330984632 25.229437357789994, 43.18320723998963 25.229464307248517, 43.183207239989635 25.229507426382156, 43.18321117013268 25.2295505455158, 43.18321903041804 25.229582884866023, 43.183222960560336 25.22960444443284, 43.183222960560336 25.229620614107958, 43.18321903041804 25.229631393891363, 43.183203309846306 25.229642173674776, 43.1831915194149 25.22964756356648))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18112029829178 25.225745281972262, 43.18110064690099 25.225745281972262, 43.18109278634289 25.225734502188857, 43.18108492578379 25.22571833251374, 43.181080995503855 25.225707552730334, 43.181069204662535 25.225664433596695, 43.18106920466254 25.225648263921578, 43.18105741381897 25.22561592457135, 43.18104562297311 25.225594365004532, 43.18104169269063 25.22558358522112, 43.18103776240792 25.225562025654305, 43.18102990184173 25.225551245870896, 43.18102597155828 25.225540466087487, 43.181022041274545 25.225524296412374, 43.181018110990564 25.22549734695385, 43.181022041274545 25.22548656717044, 43.18102990184173 25.225475787387026, 43.18103776240792 25.225475787387026, 43.18104955325532 25.225459617711916, 43.18104955325531 25.225427278361686, 43.18107706522367 25.225459617711916, 43.181080995503855 25.225470397495325, 43.181084925783786 25.22549734695385, 43.181100646900994 25.22554585597919, 43.18111243773621 25.225578195329422, 43.18112422856918 25.22559975489624, 43.181132089123224 25.225621314463055, 43.18113601939986 25.225648263921578, 43.181151740503886 25.225685993163513, 43.1811517405039 25.225707552730334, 43.18114781022825 25.22571833251374, 43.18113994967623 25.225729112297152, 43.18112029829178 25.225745281972262))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.181438649941484 25.226952617714122, 43.18142292891134 25.22696339749753, 43.18140720787712 25.226968787389236, 43.181391486838876 25.226968787389236, 43.181379696057526 25.226936448039005, 43.18137183553535 25.226904108688775, 43.181352184225524 25.22685020977173, 43.18133253290937 25.226817870421506, 43.18131288158688 25.226763971504457, 43.18130895132162 25.226742411937636, 43.18131288158688 25.22673163215423, 43.18132860264536 25.226720852370818, 43.18134432369982 25.226715462479117, 43.18136397501219 25.226715462479117, 43.18137183553536 25.226720852370818, 43.18139148683887 25.22674780182934, 43.18140720787713 25.226774751287863, 43.18141113813607 25.226785531071275, 43.18142292891134 25.226839429988324, 43.18143471968433 25.226866379446847, 43.18144258019838 25.22689332890537, 43.18144651045504 25.226909498580483, 43.18144651045504 25.22694183793071, 43.181438649941484 25.226952617714122))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18038533197052 25.22589080904829, 43.18037354099487 25.22589619894, 43.18036175001693 25.22590697872341, 43.180342098381985 25.22591236861511, 43.180334237726235 25.22591236861511, 43.1803185164117 25.22589080904829, 43.18031458608244 25.22586385958977, 43.18029886476285 25.225826130347833, 43.18029100410151 25.225788401105902, 43.18027528277587 25.225750671863967, 43.180271352443796 25.225723722405444, 43.18025956144614 25.22569677294692, 43.18025956144613 25.22565904370499, 43.1802674221115 25.225648263921578, 43.180287073770494 25.225637484138172, 43.18031065575292 25.225637484138172, 43.180318516411695 25.225653653813286, 43.18032244674071 25.225680603271808, 43.180330307398 25.22570216283863, 43.18034602870947 25.225729112297152, 43.18034995903673 25.22573989208056, 43.180357819690464 25.225783011214197, 43.18037354099487 25.225820740456133, 43.180381401645555 25.225847689914655, 43.18038533197052 25.22586385958977, 43.18038533197052 25.22589080904829))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.183478419266784 25.223632444424016, 43.18346269876188 25.223632444424016, 43.1834469782529 25.223621664640604, 43.18343518786853 25.223610884857198, 43.183419467352465 25.22359471518208, 43.1834037468324 25.223573155615266, 43.18339981670174 25.22354620615674, 43.183395886570835 25.22353542637333, 43.18339195643964 25.223530036481627, 43.18338802630823 25.223530036481627, 43.18338016604466 25.223519256698214, 43.18336444551445 25.22350847691481, 43.183348724980185 25.223503087023104, 43.18333300444187 25.22349230723969, 43.18332121403547 25.22347613756458, 43.1833172838995 25.22347613756458, 43.1833094236268 25.22346535778117, 43.18330549349009 25.223454577997757, 43.18330549349009 25.223411458864124, 43.18331335376328 25.22340067908071, 43.183333004441856 25.22340067908071, 43.18335658524781 25.223416848755825, 43.18336837564736 25.223433018430942, 43.1834076769628 25.223459967889465, 43.18343518786854 25.2234976971314, 43.183450908380514 25.22351386680651, 43.18346269876188 25.223524646589922, 43.183470559014836 25.223524646589922, 43.18347841926679 25.22353542637333, 43.183494139767674 25.223540816265036, 43.18350200001658 25.22354620615674, 43.183505930140655 25.22357854550697, 43.183478419266784 25.223632444424016))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18384391986486 25.229038505803846, 43.18383212955717 25.22904389569555, 43.18381247903923 25.22904389569555, 43.1838046188303 25.229033115912138, 43.18376924787753 25.228936097861457, 43.18374173712233 25.22883368991907, 43.18372601668524 25.228790570785428, 43.18372208657531 25.228774401110314, 43.183722086575315 25.228758231435204, 43.18373387690429 25.228758231435204, 43.18373780701344 25.228747451651792, 43.18374566723098 25.228752841543496, 43.18374959733937 25.228731281976682, 43.18376924787754 25.228747451651792, 43.18377710809104 25.228747451651792, 43.18378496830353 25.228758231435204, 43.18378889840938 25.22876901121861, 43.1838085489349 25.22884446970248, 43.1838085489349 25.228860639377594, 43.18382033924717 25.228903758511226, 43.183828199454084 25.228930707969752, 43.18383212955717 25.22894148775316, 43.18384391986488 25.228963047319983, 43.18385178006876 25.2289846068868, 43.18385571017033 25.229000776561918, 43.18385571017033 25.229022336128732, 43.18384391986486 25.229038505803846))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18361204339512 25.228553415550422, 43.18360418316038 25.228558805442127, 43.18359239280637 25.228558805442127, 43.1835766723308 25.228548025658718, 43.18358846268786 25.228537245875312, 43.18357274221126 25.228531855983604, 43.1835688120915 25.228542635767013, 43.183549161488806 25.228542635767013, 43.18354130124596 25.22852107620019, 43.183537371124174 25.228467177283143, 43.18353344100211 25.22844561771633, 43.18352558075725 25.228413278366098, 43.183521650634454 25.228402498582692, 43.18350986026449 25.228386328907575, 43.18349806989224 25.228359379449053, 43.18349020964281 25.228332429990527, 43.183490209642805 25.22831087042371, 43.18349806989224 25.228300090640303, 43.18353737112417 25.2282947007486, 43.1835491614888 25.2282947007486, 43.18356095185118 25.228300090640303, 43.18356881209149 25.22831087042371, 43.18357274221126 25.22832165020712, 43.18358060245007 25.228359379449053, 43.183584532569085 25.22839710869099, 43.183608113277884 25.22848334695826, 43.18361204339513 25.228504906525078, 43.18361204339512 25.228553415550422))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.17983901437369 25.2219022891868, 43.179815432209125 25.221918458861914, 43.17980364112341 25.22192384875362, 43.17979578039831 25.22192384875362, 43.179783989308824 25.22190767907851, 43.17977219821704 25.221875339728278, 43.17976040712298 25.221837610486343, 43.179736824928014 25.22175137221907, 43.17972896419435 25.22171903286884, 43.17972896419434 25.22170825308543, 43.179732894561326 25.221697473302022, 43.17973682492802 25.221692083410318, 43.179752546392336 25.221681303626905, 43.17976433748792 25.221675913735204, 43.17978791967224 25.221675913735204, 43.17979578039834 25.221686693518613, 43.179807571485576 25.22171903286884, 43.179839014373705 25.221848390269752, 43.17984294473358 25.221869949836574, 43.17983901437369 25.2219022891868))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.182138231685315 25.226672343345474, 43.182114650408785 25.22664539388695, 43.18211072019514 25.22662922421184, 43.1820989295527 25.226613054536728, 43.18209106912313 25.226607664645016, 43.18208320869255 25.226607664645016, 43.18207534826096 25.22660227475332, 43.18206748782837 25.226591494969906, 43.18206355761168 25.226591494969906, 43.182059627394764 25.2265861050782, 43.18205962739476 25.226580715186493, 43.182051766960136 25.226569935403088, 43.18204783674244 25.22655376572797, 43.18203211586915 25.226532206161153, 43.182024255430996 25.22651603648604, 43.18199281366821 25.22644596789388, 43.181977092780734 25.22640284876024, 43.181977092780734 25.226365119518306, 43.18198888344672 25.226348949843192, 43.18199674388943 25.22634355995149, 43.182004604331134 25.22634355995149, 43.182020325211525 25.226348949843192, 43.1820399763063 25.226386679085127, 43.18204390652449 25.226397458868536, 43.182043906524505 25.22640823865195, 43.182059627394764 25.22644596789388, 43.182071418044785 25.226462137568994, 43.18207534826098 25.226478307244104, 43.182106789981226 25.22652681626945, 43.18211858062217 25.226559155619675, 43.18211858062216 25.226569935403088, 43.182110720195126 25.226564545511383, 43.18210678998124 25.2265861050782, 43.18209499933804 25.226591494969906, 43.1821028597671 25.22659688486161, 43.18211072019514 25.226607664645016, 43.18211072019514 25.22661844442843, 43.18211858062216 25.22662922421184, 43.18211858062217 25.226640003995247, 43.18212251083532 25.22665078377866, 43.182138231685315 25.226672343345474))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.182511600683476 25.22925949136374, 43.18249981011845 25.229254101472037, 43.1824958799296 25.22924332168863, 43.18249587992959 25.229173253096462, 43.18250767049539 25.229135523854534, 43.18250374030704 25.22906545526237, 43.182507670495376 25.229038505803846, 43.18251553087129 25.22902772602044, 43.18253518180669 25.229022336128732, 43.182562693105616 25.229022336128732, 43.18257055347446 25.22904928558726, 43.18257841384228 25.229173253096462, 43.18257841384227 25.22923254190522, 43.18256662329015 25.22924871158033, 43.18253911199303 25.22924871158033, 43.182511600683476 25.22925949136374))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.183089335580355 25.22796591735461, 43.18310112603155 25.22798208702972, 43.18310898633106 25.22798208702972, 43.18312077677842 25.228003646596544, 43.18312470692707 25.228041375838473, 43.183124706927046 25.22809527475552, 43.18312077677843 25.228273141181777, 43.183093265731024 25.22827853107348, 43.18308147527832 25.228267751290076, 43.18307361497525 25.228256971506664, 43.1830657546712 25.22824080183155, 43.1830657546712 25.228003646596544, 43.18308540542947 25.227992866813132, 43.183089335580355 25.22796591735461))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18275134167849 25.230876458875155, 43.18273955115974 25.230876458875155, 43.18273169081266 25.230871068983454, 43.18270417958991 25.230833339741523, 43.182692389062055 25.23080100039129, 43.182664877821594 25.230714762124013, 43.182660947643384 25.230698592448903, 43.1826648778216 25.230660863206968, 43.182680598531945 25.230644693531854, 43.18270024941421 25.230628523856744, 43.18271597011546 25.230628523856744, 43.182719900290145 25.23063930364015, 43.18272383046459 25.230655473315263, 43.18273169081267 25.230698592448903, 43.18275134167848 25.230747101474243, 43.18277099253795 25.230817170066402, 43.1827749227091 25.230844119524928, 43.18277885287998 25.230854899308337, 43.18277099253795 25.230865679091742, 43.18275134167849 25.230876458875155))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.1824172760995 25.23101659605948, 43.18242120629341 25.23103276573459, 43.18242513648706 25.2310381556263, 43.18242906668046 25.231048935409707, 43.182432996873615 25.231027375842885, 43.18242906668046 25.231021985951184, 43.18242513648706 25.230989646600957, 43.18242513648707 25.230946527467317, 43.182429066680456 25.230930357792204, 43.18244085725915 25.23091418811709, 43.182448717643666 25.23091418811709, 43.182456578027214 25.2309249679005, 43.182452647835554 25.230903408333678, 43.18244085725916 25.230898018441973, 43.18244871764368 25.23089262855027, 43.18246050821859 25.23089262855027, 43.182468368600574 25.230903408333678, 43.1824722987912 25.23091418811709, 43.1824722987912 25.23095191735902, 43.18247622898155 25.23098425670925, 43.18248801955115 25.2310381556263, 43.1824958799296 25.23110283432676, 43.18249981011845 25.23114595346039, 43.18249981011845 25.2311621231355, 43.18248015917168 25.231172902918914, 43.18244478745156 25.231178292810622, 43.18243299687361 25.231172902918914, 43.18242906668046 25.2311621231355, 43.18242906668046 25.231108224218456, 43.18242513648707 25.231075884868233, 43.18241727609951 25.23105432530141, 43.1824172760995 25.23101659605948))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.182260068135705 25.228925318078048, 43.18225220772688 25.228930707969752, 43.18220504525274 25.22894687764487, 43.1821932546285 25.22894687764487, 43.18218539421109 25.228936097861457, 43.182173603583074 25.228887588836116, 43.18215788274217 25.228795960677136, 43.18215788274216 25.228774401110314, 43.18215395253127 25.22876901121861, 43.18215395253129 25.228752841543496, 43.182157882742146 25.22874206176009, 43.182165743163104 25.22873667186838, 43.18220504525274 25.228731281976682, 43.18221290566761 25.22873667186838, 43.1822168358747 25.228747451651792, 43.1822207660815 25.228790570785428, 43.18222469628807 25.228801350568837, 43.18223648690622 25.228828300027363, 43.18224434731707 25.228839079810772, 43.18225613793141 25.228866029269298, 43.18226006813568 25.22888219894441, 43.18226399833974 25.228909148402938, 43.182260068135705 25.228925318078048))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.182684528708926 25.22290480904388, 43.1826727381773 25.222915588827284, 43.18265701746491 25.222926368610697, 43.182641296748486 25.222926368610697, 43.18262557602801 25.22293714839411, 43.1826059251217 25.222931758502405, 43.1826019949397 25.222920978718992, 43.1826019949397 25.22290480904388, 43.18259806475743 25.22288863936876, 43.18258627420908 25.222877859585356, 43.182594134574906 25.22285091012683, 43.1825941345749 25.222829350560016, 43.18259020439213 25.22279162131808, 43.18258627420909 25.222786231426372, 43.18258627420909 25.22275928196785, 43.1826059251217 25.22275928196785, 43.182609855303475 25.222753892076145, 43.18263736656874 25.222748502184444, 43.182668807999576 25.222748502184444, 43.18267666835476 25.222775451642967, 43.18267666835476 25.22284013034342, 43.182684528708904 25.22287246969365, 43.182684528708926 25.22290480904388))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.183997193657994 25.230418318080254, 43.18398933347285 25.230423707971966, 43.183969683005515 25.230429097863666, 43.18395789272209 25.230423707971966, 43.18393824224466 25.23039675851344, 43.183926451955145 25.23036441916321, 43.183922521858136 25.23033207981298, 43.18389894127078 25.23027818089593, 43.183895011172005 25.230267401112524, 43.18388715097369 25.230240451653998, 43.18388715097369 25.230213502195475, 43.18389501117201 25.23020811230377, 43.18391466166337 25.23019733252036, 43.18392252185814 25.23019194262866, 43.183942172340636 25.230213502195475, 43.183961822816826 25.230251231437407, 43.18398933347284 25.230315910137865, 43.18399326356555 25.230326689921274, 43.183997193657994 25.230375198946618, 43.18400505384215 25.23039136862173, 43.18400505384215 25.230407538296845, 43.183997193657994 25.230418318080254))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18644166214218 25.222457448032387, 43.18643380227176 25.22246283792409, 43.18642594240033 25.222457448032387, 43.186418082527894 25.22246283792409, 43.18640629271732 25.222473617707504, 43.1863945029045 25.222489787382614, 43.18636699333236 25.22251134694943, 43.18635520351196 25.222516736841136, 43.18633555380618 25.222516736841136, 43.186327693922124 25.22251134694943, 43.18632376397968 25.222500567166026, 43.18631983403701 25.22248439749091, 43.186315904094094 25.222457448032387, 43.186304114263805 25.22242510868216, 43.18630018431986 25.222398159223637, 43.1863041142638 25.222376599656812, 43.186363063392484 25.222355040089997, 43.186418082527894 25.222360429981702, 43.18642201246425 25.222371209765114, 43.18642201246425 25.222387379440224, 43.18642594240031 25.222398159223637, 43.186418082527894 25.222392769331933, 43.186418082527894 25.222387379440224, 43.186406292717336 25.222387379440224, 43.18640236277999 25.222398159223637, 43.18640236277999 25.222414328898747, 43.186410222654445 25.22243588846557, 43.1864141525913 25.22243588846557, 43.18642201246424 25.22244666824898, 43.186429872336184 25.22244666824898, 43.18643380227176 25.222441278357273, 43.18644166214217 25.222441278357273, 43.18644166214218 25.222457448032387))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.180298864762825 25.22440319893779, 43.1802674221115 25.224424758504608, 43.18025956144613 25.224419368612907, 43.18024777044619 25.22440319893779, 43.18023597944395 25.224365469695858, 43.18022811877455 25.224343910129036, 43.180204536760236 25.224311570778813, 43.18019667608677 25.224295401103696, 43.180192745749665 25.224284621320287, 43.18019274574968 25.22425228197006, 43.18018095473681 25.22423072240324, 43.18018095473683 25.224209162836416, 43.18018881541231 25.22419838305301, 43.18020060642365 25.224187603269602, 43.18020846709659 25.224182213377894, 43.18022418843947 25.224176823486196, 43.18023204910938 25.224182213377894, 43.18023597944397 25.224192993161306, 43.180239909778294 25.224214552728125, 43.180267422111484 25.224284621320287, 43.1802831434392 25.224311570778813, 43.180294934432304 25.22434930002074, 43.180302795093105 25.224370859587562, 43.18030279509312 25.22439241915438, 43.180298864762825 25.22440319893779))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18430767016223 25.22974997150887, 43.18426836942619 25.229755361400578, 43.184252649124694 25.229755361400578, 43.184244788972435 25.229712242266935, 43.18424085889591 25.2296691231333, 43.18424085889592 25.22957749497432, 43.1842487190487 25.2295559354075, 43.184256579200444 25.2295505455158, 43.184276229575424 25.2295505455158, 43.184280159649674 25.229545155624088, 43.18429587994406 25.229545155624088, 43.18429981001705 25.2295505455158, 43.184307670162234 25.2295505455158, 43.18431160023444 25.229561325299205, 43.18431553030639 25.229626003999662, 43.18431553030638 25.229696072591825, 43.18432339044955 25.229723022050347, 43.184323390449535 25.229739191725457, 43.18430767016223 25.22974997150887))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.1833565852478 25.230989646600957, 43.183297633215865 25.230989646600957, 43.18328584280264 25.230973476925843, 43.18327798252588 25.230968087034135, 43.18326619210885 25.230962697142438, 43.1832347509857 25.230962697142438, 43.183226890702365 25.23095191735902, 43.18322689070237 25.230941137575613, 43.18322296056033 25.230930357792204, 43.183207239989635 25.230903408333678, 43.18319544955894 25.230871068983454, 43.18319544955894 25.23086028920005, 43.18320723998963 25.230844119524928, 43.18323868112699 25.23082255995811, 43.18324654140878 25.23082255995811, 43.1832583318296 25.230833339741523, 43.1832779825259 25.230871068983454, 43.18328584280263 25.23088184876686, 43.18328977294064 25.23088184876686, 43.18332121403545 25.23091418811709, 43.183348724980185 25.23095191735902, 43.1833565852478 25.230968087034135, 43.1833565852478 25.230989646600957))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18228364935608 25.227971307246314, 43.182260068135705 25.227987476921427, 43.18224434731707 25.227992866813132, 43.18222862649437 25.227992866813132, 43.1822207660815 25.227987476921427, 43.1822168358747 25.22798208702972, 43.18220504525273 25.227955137571197, 43.18219325462849 25.22789584876245, 43.18218932441992 25.22785811952052, 43.18218932441993 25.22782039027858, 43.182197184836845 25.227825780170285, 43.182205045252736 25.227804220603467, 43.18221290566762 25.22779344082006, 43.18222469628806 25.22779344082006, 43.18223648690622 25.227798830711762, 43.18223648690623 25.227804220603467, 43.18224434731707 25.227815000386876, 43.18228757955859 25.227917408329265, 43.18229150976084 25.227928188112674, 43.18229543996286 25.227944357787788, 43.18229543996286 25.227955137571197, 43.18228364935608 25.227971307246314))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.183541301245974 25.2281869029145, 43.18353344100211 25.2281869029145, 43.1835295108798 25.22819229280621, 43.18351379038805 25.22819768269791, 43.18350200001656 25.22819768269791, 43.18349413976766 25.2281869029145, 43.18347448914095 25.228154563564274, 43.18346269876188 25.228127614105755, 43.18345876863502 25.22811683432234, 43.183454838507906 25.22810066464723, 43.1834469782529 25.228052155621885, 43.18344697825291 25.22801442637995, 43.18345090838052 25.228003646596544, 43.183458768635006 25.228003646596544, 43.18346269876188 25.22799825670484, 43.1834784192668 25.227992866813132, 43.183505930140655 25.227992866813132, 43.18351379038805 25.228003646596544, 43.18351379038804 25.228025206163363, 43.18352558075723 25.22805754551359, 43.1835295108798 25.228073715188703, 43.18354130124597 25.22814378378086, 43.1835452313675 25.228170733239384, 43.183541301245974 25.2281869029145))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18392645195514 25.22494218810826, 43.18391859176088 25.22495296789167, 43.1839068014676 25.22496374767508, 43.18389108107298 25.224974527458492, 43.18387929077437 25.224979917350193, 43.18386750047351 25.224979917350193, 43.18385571017033 25.22496374767508, 43.18384391986487 25.22494218810826, 43.18383212955716 25.22490984875803, 43.18383212955715 25.22489367908292, 43.183828199454084 25.224877509407808, 43.18381640914333 25.224855949840986, 43.18381247903924 25.224845170057577, 43.1838085489349 25.224829000382464, 43.1838085489349 25.224812830707346, 43.18381247903924 25.224802050923937, 43.18383605965999 25.22478049135712, 43.18384391986487 25.22477510146541, 43.183859640271635 25.22477510146541, 43.183867500473504 25.224791271140532, 43.18387929077437 25.224829000382464, 43.18388715097368 25.224845170057577, 43.18389894127078 25.22486133973269, 43.18390680146759 25.224888289191213, 43.183922521858136 25.224915238649736, 43.183926451955145 25.22492601843315, 43.18392645195514 25.22494218810826))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.183478419266784 25.225734502188857, 43.183486279517716 25.22580457078102, 43.18348627951774 25.225826130347833, 43.183478419266784 25.22598243720727, 43.18347448914094 25.22599321699068, 43.18343518786854 25.22599321699068, 43.18342732761103 25.225987827098976, 43.183427327611035 25.225971657423866, 43.18342339748189 25.225966267532158, 43.18342339748189 25.22586385958977, 43.18343125773988 25.225847689914655, 43.18343518786852 25.22579379099761, 43.18343518786853 25.225745281972262, 43.183443048125035 25.225734502188857, 43.183478419266784 25.225734502188857))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.17926517911615 25.207543617685438, 43.17926124871907 25.207554397468844, 43.17925731832176 25.207559787360548, 43.17925338792418 25.207559787360548, 43.179210153534115 25.207602906494188, 43.179198362331526 25.207613686277593, 43.17918264072449 25.207613686277593, 43.179162988710054 25.20758673681907, 43.17915119749832 25.207565177252256, 43.179143336689265 25.20754900757714, 43.17913547587918 25.207527448010325, 43.17913154547376 25.207505888443503, 43.17913154547376 25.207462769309867, 43.179139406284335 25.20745737941816, 43.17915512790249 25.207451989526454, 43.17916691911345 25.20745737941816, 43.179178710322105 25.20746815920157, 43.17919443193014 25.207462769309867, 43.17920229273263 25.20746815920157, 43.17921015353412 25.20746815920157, 43.17926124871908 25.207532837902026, 43.17926517911615 25.207543617685438))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.17627014319056 25.212399910111387, 43.176274073780164 25.21243763935332, 43.17625835142019 25.21248614837866, 43.17625049023873 25.21249692816207, 43.1762465596476 25.21251309783718, 43.176246559647566 25.212523877620594, 43.17625049023872 25.212529267512302, 43.17625049023872 25.212540047295704, 43.17624262905622 25.212540047295704, 43.17622690668816 25.212550827079117, 43.176203323128505 25.212550827079117, 43.17618760075033 25.212566996754234, 43.17616008657878 25.212566996754234, 43.176160086578804 25.212529267512302, 43.17618367015515 25.21243763935332, 43.17618760075033 25.2124160797865, 43.17619546193992 25.212399910111387, 43.176203323128505 25.212394520219682, 43.17625049023873 25.212394520219682, 43.17627014319056 25.212399910111387))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18336051538126 25.228224632156433, 43.18334479484598 25.228235411939846, 43.18332907430665 25.22824080183155, 43.18329763321585 25.228235411939846, 43.18328977294065 25.228213852373024, 43.18327012224812 25.22814378378086, 43.18326619210887 25.228127614105755, 43.183262261969354 25.22810066464723, 43.18326226196935 25.228073715188703, 43.18327405238711 25.22805754551359, 43.18328191266436 25.228052155621885, 43.18330156335308 25.228041375838473, 43.183321214035466 25.228046765730177, 43.18332514417119 25.22805754551359, 43.18333300444186 25.228084494972112, 43.183336934576815 25.228111444430635, 43.183348724980185 25.22813839388916, 43.18335658524781 25.228165343347687, 43.18336051538125 25.228181513022797, 43.18336051538126 25.228224632156433))"
