cityName,mfcTypeLabel,dateRetrieved,objectCoordinates
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.181485420828224 25.224687158198, 43.18147759747016 25.22469788703379, 43.181458039070634 25.22469788703379, 43.18145412738996 25.224681793780107, 43.18145803907065 25.224671064944314, 43.18147759747017 25.224671064944314, 43.181485420828224 25.224687158198))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.181493244185305 25.225304066255948, 43.18147759747017 25.225314795091734, 43.18146977411111 25.225309430673843, 43.18146586243121 25.225293337420155, 43.181473685790756 25.22528797300226, 43.18148150914932 25.22528797300226, 43.18148542082823 25.225293337420155, 43.181493244185305 25.225293337420155, 43.181493244185305 25.225304066255948))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.181489332506885 25.23312002312922, 43.18147759747017 25.233103929875536, 43.181438480664816 25.233103929875536, 43.18142674561834 25.233114658711326, 43.18141501056958 25.23310929429343, 43.18141501056958 25.233071743368168, 43.18139936383442 25.23305028569658, 43.181395452149985 25.23305028569658, 43.18137589372412 25.233023463607108, 43.18137589372413 25.233012734771318, 43.18137198203821 25.23300737035342, 43.181368070352036 25.23298591268184, 43.18136415866561 25.23294299733868, 43.181364158665616 25.23290008199552, 43.18137198203822 25.23288935315973, 43.1813798054098 25.23288398874184, 43.181403275518576 25.23288398874184, 43.18141501056958 25.232894717577622, 43.181426745618325 25.232926904084998, 43.181430657300744 25.232948361756574, 43.18143456898291 25.232964455010258, 43.18145412738997 25.232991277099735, 43.181458039070634 25.233012734771318, 43.18146195075105 25.233018099189213, 43.18146977411112 25.233039556860792, 43.181489332506885 25.23306637895027, 43.18149715586345 25.233087836621856, 43.181497155863454 25.233103929875536, 43.181493244185305 25.23310929429343, 43.181489332506885 25.23312002312922))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18157147770077 25.231355129641706, 43.18156365435374 25.2313658584775, 43.18155974267984 25.23138731614908, 43.181559742679845 25.23143023149224, 43.18154800765665 25.23145168916382, 43.18152453760351 25.231473146835402, 43.18151280257356 25.231478511253297, 43.18149324418531 25.231478511253297, 43.18147759747016 25.231467782417507, 43.181461950751036 25.23145168916382, 43.18143848066482 25.23143023149224, 43.181430657300744 25.231408773820657, 43.18143065730075 25.231333671970123, 43.18145412738996 25.231333671970123, 43.181497155863454 25.23133903638802, 43.181512802573565 25.23132830755223, 43.181520625927114 25.23132830755223, 43.181536272631206 25.23133903638802, 43.1815519193313 25.23133903638802, 43.18156756602738 25.231344400805916, 43.18157147770077 25.231355129641706))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18157930104679 25.227498113175074, 43.18157538937391 25.227508842010863, 43.18156365435374 25.22752493526455, 43.1815519193313 25.227530299682442, 43.18154018430662 25.22754639293613, 43.18153236095555 25.227562486189818, 43.18152844927966 25.227573215025604, 43.18152844927966 25.227589308279292, 43.181524537603515 25.227605401532976, 43.18151671425047 25.227616130368766, 43.181501067541355 25.22762685920456, 43.18147759747017 25.22762685920456, 43.18146195075104 25.227637588040356, 43.18141109888616 25.227637588040356, 43.18139545214998 25.227632223622454, 43.18138371709523 25.22762685920456, 43.18136024697894 25.227594672697187, 43.18136024697895 25.227583943861397, 43.1813798054098 25.227573215025604, 43.181395452149985 25.22755712177192, 43.181395452149985 25.22754639293613, 43.18140327551857 25.22753566410034, 43.18141109888616 25.227530299682442, 43.18142283393568 25.227530299682442, 43.181450215709056 25.227508842010863, 43.181465862431196 25.227498113175074, 43.18148542082823 25.227498113175074, 43.18151280257355 25.227482019921386, 43.181528449279654 25.227476655503498, 43.181551919331305 25.227476655503498, 43.181571477700764 25.227482019921386, 43.18157930104679 25.227498113175074))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18158712439182 25.240383444959292, 43.181591036063956 25.24041026704877, 43.181583212719424 25.240420995884563, 43.18156365435374 25.240431724720352, 43.18154409598175 25.240437089138247, 43.181536272631206 25.240431724720352, 43.181536272631206 25.24039953821298, 43.18154409598175 25.2403780805414, 43.1815519193313 25.240372716123503, 43.1815753893739 25.240372716123503, 43.18158321271943 25.240383444959292, 43.18158712439182 25.240383444959292))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.181591036063956 25.224268733602177, 43.18159103606396 25.224279462437966, 43.18158321271943 25.224317013363233, 43.181567566027375 25.224327742199026, 43.18156756602737 25.224317013363233, 43.181575389373904 25.22431164894534, 43.18157930104679 25.224284826855865, 43.181591036063956 25.224268733602177))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.181567566027375 25.23327022683029, 43.18158321271943 25.233264862412394, 43.18159494773584 25.23327022683029, 43.181606682750015 25.233280955666075, 43.18162624110194 25.233280955666075, 43.18162624110194 25.233313142173447, 43.18161841776191 25.233323871009237, 43.181618417761925 25.233350693098714, 43.18161450609154 25.233361421934504, 43.18160277107888 25.233372150770293, 43.181598859407494 25.233361421934504, 43.18159885940749 25.233350693098714, 43.181594947735846 25.233323871009237, 43.18160277107887 25.233307777755552, 43.18159494773585 25.233302413337654, 43.18158321271943 25.233302413337654, 43.18157147770076 25.23329168450187, 43.181567566027375 25.233280955666075, 43.181567566027375 25.23327022683029))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18162624110194 25.229713617765782, 43.181598859407494 25.229718982183677, 43.18158321271944 25.229713617765782, 43.18157538937391 25.229708253347887, 43.181571477700764 25.22970288892999, 43.181555831005696 25.229670702422624, 43.181532360955565 25.229643880333146, 43.181528449279654 25.22963851591525, 43.181528449279654 25.22961705824367, 43.181536272631206 25.229611693825774, 43.181548007656644 25.229611693825774, 43.1815558310057 25.229600964989984, 43.18156756602737 25.229600964989984, 43.181559742679845 25.229633151497353, 43.18156365435374 25.229643880333146, 43.18156365435373 25.229649244751048, 43.181606682750015 25.229654609168932, 43.181614506091535 25.22965997358683, 43.18162624110194 25.22967606684052, 43.18163015277158 25.229686795676304, 43.181630152771575 25.22970288892999, 43.18162624110194 25.229713617765782))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.181634064440956 25.20969897459887, 43.18163797611009 25.20970970343466, 43.18162624110194 25.209715067852553, 43.18162232943207 25.20969897459887, 43.181634064440956 25.20969897459887))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.181641887778966 25.233189760561864, 43.181630152771575 25.233205853815544, 43.18162232943207 25.23321121823344, 43.18161450609154 25.23321121823344, 43.181598859407494 25.233205853815544, 43.181587124391825 25.23317903172607, 43.181583212719424 25.233168302890277, 43.18160277107887 25.233152209636593, 43.18163015277159 25.233152209636593, 43.18163797611008 25.233157574054488, 43.181641887778966 25.233189760561864))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18166926945412 25.228463708396205, 43.18166926945412 25.228485166067788, 43.181657534451986 25.228501259321472, 43.18163797611009 25.228501259321472, 43.18162232943206 25.22849053048568, 43.18161450609155 25.22847980164989, 43.18161450609154 25.22845834397831, 43.18162232943206 25.228452979560416, 43.18164579944761 25.228442250724626, 43.181657534452 25.228447615142517, 43.18166926945412 25.228463708396205))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18166144611962 25.23022860188372, 43.18166926945412 25.230244695137408, 43.181673181121 25.230266152808987, 43.181673181121 25.23028224606267, 43.181665357787004 25.23030370373425, 43.18165753445199 25.23030370373425, 43.18164971111598 25.230314432570044, 43.18164188777896 25.230298339316352, 43.181645799447615 25.230292974898465, 43.18164579944761 25.230276881644773, 43.18165362278412 25.230250059555303, 43.18166144611963 25.230244695137408, 43.18166144611962 25.23022860188372))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18167318112099 25.227240621116103, 43.18167318112099 25.227256714369794, 43.181665357787004 25.227272807623482, 43.18165362278412 25.227288900877163, 43.18165362278412 25.227294265295058, 43.18164579944761 25.227304994130847, 43.18163015277159 25.22731572296664, 43.18161450609155 25.22731572296664, 43.18161059442091 25.227310358548742, 43.181591036063956 25.227310358548742, 43.1815753893739 25.227299629712952, 43.18153627263121 25.227299629712952, 43.18152453760352 25.227283536459264, 43.18152062592711 25.227256714369794, 43.18152062592711 25.227229892280317, 43.18153627263121 25.227192341355046, 43.18154409598174 25.227186976937155, 43.181555831005696 25.227186976937155, 43.18157147770077 25.22717624810136, 43.18158712439182 25.227154790429786, 43.1815988594075 25.227154790429786, 43.181614506091535 25.227165519265572, 43.181626241101945 25.227181612519257, 43.18164971111598 25.227181612519257, 43.18165362278412 25.227186976937155, 43.18166144611962 25.227186976937155, 43.181665357787 25.227197705772944, 43.18166926945412 25.227213799026632, 43.18166926945412 25.22723525669821, 43.18167318112099 25.227240621116103))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18169273945163 25.229997931914227, 43.18168882778598 25.230008660750013, 43.181681004454 25.23001402516791, 43.18166144611961 25.23001402516791, 43.181622329432074 25.230008660750013, 43.18160668275001 25.230019389585806, 43.18159494773586 25.230019389585806, 43.181571477700764 25.230003296332125, 43.18156365435374 25.22999256749633, 43.18156365435374 25.229976474242648, 43.181571477700764 25.229965745406854, 43.181587124391825 25.229960380988963, 43.181606682750015 25.229960380988963, 43.18162232943206 25.22994965215317, 43.18163406444095 25.22994965215317, 43.18164579944761 25.229955016571072, 43.18165362278412 25.229965745406854, 43.18168882778599 25.229965745406854, 43.18169273945163 25.229997931914227))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18169273945162 25.22765904571193, 43.18169273945162 25.22766977454772, 43.181688827786 25.227680503383514, 43.181681004454 25.2276858678014, 43.18166926945412 25.2276858678014, 43.18166926945412 25.227664410129826, 43.18167709278762 25.227653681294036, 43.18169273945162 25.22765904571193))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18170838611161 25.230126677943712, 43.18170056278211 25.230121313525814, 43.181696651116994 25.230110584690024, 43.18169273945162 25.230078398182652, 43.18170447444698 25.230099855854235, 43.181704474446995 25.230115949107923, 43.18170838611161 25.230126677943712))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18172794443096 25.240587292839308, 43.18173185609406 25.24061947934668, 43.18172794443096 25.240624843764575, 43.18172794443096 25.240635572600368, 43.181716209440104 25.240635572600368, 43.18170838611161 25.24063020818247, 43.18170447444699 25.240624843764575, 43.181700562782105 25.240614114928785, 43.18170838611161 25.24059265725721, 43.181716209440104 25.240587292839308, 43.18172794443096 25.240587292839308))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18170838611161 25.22311538375471, 43.18172794443095 25.223147570262082, 43.181739679419564 25.223152934679977, 43.18175532606751 25.22316902793366, 43.1817553260675 25.223179756769454, 43.18175141440589 25.223190485605247, 43.181739679419564 25.223201214441033, 43.181724032767576 25.223233400948406, 43.18172012110397 25.2232387653663, 43.18170838611161 25.223244129784195, 43.181696651116994 25.223265587455778, 43.18166926945412 25.22329777396315, 43.181665357787 25.223313867216834, 43.18166144611962 25.223324596052624, 43.181657534452 25.22332996047052, 43.18164188777897 25.223340689306312, 43.18163015277159 25.223340689306312, 43.18161841776191 25.223346053724207, 43.1816105944209 25.223351418142105, 43.181606682750015 25.223356782559996, 43.18160277107886 25.22337287581368, 43.181598859407494 25.223378240231575, 43.18157147770077 25.223378240231575, 43.18156365435374 25.22338896906737, 43.181559742679845 25.22338896906737, 43.181555831005696 25.223394333485263, 43.18155191933129 25.223405062321053, 43.181548007656644 25.223421155574734, 43.18154800765665 25.22344797766421, 43.18154018430661 25.2234587065, 43.181536272631206 25.2234587065, 43.181524537603515 25.22347479975369, 43.181524537603515 25.22349625742527, 43.18152844927966 25.22353917276843, 43.18151671425047 25.223544537186328, 43.181504979219014 25.22355526602212, 43.181481509149336 25.22358745252949, 43.18147759747016 25.223603545783174, 43.1814658624312 25.22361963903686, 43.181461950751036 25.22363036787265, 43.18146195075104 25.22364109670844, 43.18145412738997 25.22365182554423, 43.18145021570906 25.22366255438002, 43.181450215709056 25.22374302064845, 43.181469774111115 25.223748385066347, 43.181473685790756 25.22374302064845, 43.1814932441853 25.22374302064845, 43.18150106754135 25.223748385066347, 43.181504979219 25.223753749484235, 43.18150889089641 25.223764478320028, 43.18150889089641 25.223775207155818, 43.18152453760352 25.223791300409506, 43.18153236095557 25.22380739366319, 43.181536272631206 25.223823486916874, 43.181536272631206 25.223844944588457, 43.181532360955565 25.223903953185303, 43.18152844927967 25.223936139692675, 43.18151671425047 25.223968326200048, 43.181520625927114 25.223984419453732, 43.181528449279675 25.22400587712531, 43.18153236095556 25.22401124154321, 43.18154409598175 25.224021970379003, 43.1815519193313 25.22403269921479, 43.18155191933129 25.224059521304266, 43.18155974267984 25.224086343393736, 43.181555831005696 25.224113165483214, 43.18155974267985 25.224129258736898, 43.181571477700764 25.22413998757269, 43.18157538937391 25.224156080826376, 43.181575389373904 25.224177538497955, 43.181571477700764 25.224182902915853, 43.18156756602737 25.224193631751643, 43.181559742679845 25.224172174080064, 43.1815519193313 25.224172174080064, 43.18154800765666 25.224129258736898, 43.18154409598174 25.224129258736898, 43.18153627263121 25.22411852990111, 43.18152844927966 25.22411852990111, 43.181520625927114 25.224113165483214, 43.18150889089641 25.22409707222953, 43.18150889089641 25.22409170781163, 43.18149715586345 25.22407561455795, 43.18149324418531 25.22407561455795, 43.18148542082823 25.22406488572216, 43.18148542082823 25.224059521304266, 43.181481509149314 25.22405415688637, 43.18147759747016 25.22405415688637, 43.181469774111115 25.224043428050575, 43.18145412738997 25.224043428050575, 43.18144630402789 25.22405415688637, 43.18143456898291 25.224059521304266, 43.181430657300744 25.22407561455795, 43.18142283393566 25.22408097897585, 43.181442392346476 25.224113165483214, 43.1814463040279 25.224129258736898, 43.18145412738997 25.224145351990586, 43.181461950751036 25.22415071640848, 43.181465862431196 25.22416144524427, 43.18146195075103 25.224182902915853, 43.18144630402789 25.22422581825902, 43.181438480664816 25.224236547094804, 43.18139936383442 25.224284826855865, 43.18139154046533 25.224284826855865, 43.1813798054098 25.22429555569165, 43.18136024697894 25.224322377781128, 43.181356335292 25.224333106616918, 43.181356335292 25.224354564288497, 43.18136024697895 25.22436529312429, 43.18137198203822 25.22438138637797, 43.1813876287804 25.224392115213767, 43.18139545214998 25.224392115213767, 43.181403275518576 25.224397479631655, 43.18141109888615 25.224429666139034, 43.18141892225274 25.224445759392715, 43.18143065730075 25.224461852646403, 43.181442392346476 25.224467217064294, 43.18146977411111 25.224472581482193, 43.181481509149336 25.224472581482193, 43.18149324418531 25.224461852646403, 43.181501067541355 25.22445112381061, 43.18150497921899 25.224461852646403, 43.1815088908964 25.224467217064294, 43.181512802573565 25.224483310317982, 43.18151280257356 25.22452086124325, 43.181504979219 25.224531590079042, 43.181504979219 25.22456377658641, 43.181497155863454 25.224569141004306, 43.181493244185305 25.224590598675892, 43.181497155863454 25.224612056347468, 43.181508890896424 25.224617420765362, 43.18150889089642 25.224628149601152, 43.18149324418531 25.22463351401905, 43.18148150914933 25.224638878436945, 43.181458039070634 25.22463351401905, 43.181442392346476 25.22463351401905, 43.18144239234647 25.224617420765362, 43.1814345689829 25.224612056347468, 43.18139936383442 25.224558412168513, 43.1813876287804 25.224558412168513, 43.181383717095216 25.22454231891483, 43.18137198203821 25.224526225661144, 43.18135242360482 25.224526225661144, 43.181344600229735 25.224515496825354, 43.18134460022973 25.224504767989565, 43.18133677685363 25.224488674735877, 43.1813211300984 25.224467217064294, 43.18131721840896 25.224456488228505, 43.181313306719275 25.224429666139034, 43.181309395029345 25.224418937303245, 43.181274189808654 25.224370657542185, 43.18127027811623 25.224338471034812, 43.18124680795634 25.224306284527444, 43.18123116117805 25.22429555569165, 43.181211602699555 25.22429555569165, 43.18120769100312 25.224322377781128, 43.18121551439575 25.224333106616918, 43.181215514395745 25.224359928706395, 43.181211602699555 25.22436529312429, 43.18121160269956 25.224397479631655, 43.181207691003124 25.224408208467448, 43.181156838926455 25.224413572885346, 43.181129457021505 25.224408208467448, 43.18112163361782 25.224408208467448, 43.18110598680746 25.224418937303245, 43.18110207510425 25.224435030556926, 43.181086428288864 25.224456488228505, 43.181066869764024 25.224461852646403, 43.18104339952593 25.224461852646403, 43.18103166440349 25.224472581482193, 43.18101601757006 25.224477945900087, 43.18099645902266 25.224477945900087, 43.1809729887575 25.22449403915377, 43.1809260482001 25.22454768333273, 43.18092213648537 25.22455304775062, 43.18091822477037 25.22456377658641, 43.18091822477036 25.2245745054222, 43.180894754475126 25.224569141004306, 43.18087910760664 25.22456377658641, 43.18087128417088 25.22455304775062, 43.18086737245263 25.224536954496934, 43.18086737245262 25.224510132407456, 43.180859549015366 25.22449403915377, 43.180855637296354 25.224456488228505, 43.180855637296354 25.224445759392715, 43.180859549015366 25.224440394974824, 43.180863460734116 25.224424301721132, 43.18087128417088 25.224424301721132, 43.180875195888895 25.224402844049553, 43.180875195888895 25.224376021960076, 43.18088301932414 25.224370657542185, 43.18089866619164 25.224376021960076, 43.18091431305513 25.22436529312429, 43.18093387162885 25.224370657542185, 43.18096516533378 25.22436529312429, 43.18097690046899 25.224359928706395, 43.181019929278804 25.224333106616918, 43.18105904635231 25.224306284527444, 43.181066869764024 25.22427409802007, 43.18108642828886 25.22426336918428, 43.18111381021313 25.22422581825902, 43.18112554531978 25.224204360587432, 43.18113728042415 25.224172174080064, 43.181149015526294 25.22411852990111, 43.181149015526294 25.22409170781163, 43.18112554531978 25.224027334796894, 43.18110598680746 25.224000512707416, 43.18110207510424 25.223984419453732, 43.18110598680746 25.223946868528465, 43.18110207510425 25.223936139692675, 43.18110207510424 25.223925410856886, 43.18109033999309 25.22389858876741, 43.181086428288864 25.223882495513724, 43.181086428288864 25.223855673424247, 43.18108251658439 25.223834215752667, 43.18106686976403 25.22380739366319, 43.181062958058305 25.223802029245295, 43.181043399525926 25.223780571573712, 43.1810394878187 25.223769842737926, 43.1810394878187 25.22366255438002, 43.18103166440349 25.22363036787265, 43.181008194151865 25.22358208811159, 43.18100819415187 25.2235713592758, 43.18100037073265 25.223560630440012, 43.18099645902266 25.22353917276843, 43.18099254731244 25.223506986261057, 43.18098081218022 25.2234587065, 43.1809729887575 25.22343724882842, 43.180965165333774 25.223421155574734, 43.180949518483324 25.223399697903158, 43.18093778334286 25.223378240231575, 43.18093387162885 25.223356782559996, 43.18093778334286 25.223313867216834, 43.180941695056575 25.22330313838104, 43.18098081218022 25.223244129784195, 43.18099645902266 25.22322803653051, 43.18103557611121 25.22316902793366, 43.18104731123288 25.22315829909787, 43.18105904635231 25.223152934679977, 43.18106686976403 25.223136841426292, 43.18107860487968 25.223131477008398, 43.18109033999309 25.22311538375471, 43.18110207510424 25.223110019336815, 43.18112945702149 25.223110019336815, 43.18114119212513 25.22312074817261, 43.18116466232562 25.22312074817261, 43.181192044214804 25.22309929050103, 43.181203779306415 25.22309929050103, 43.181219426091715 25.22310465491892, 43.18123116117805 25.223110019336815, 43.18126245473059 25.223152934679977, 43.18127418980866 25.22315829909787, 43.18129374826712 25.22316902793366, 43.18130939502934 25.22316902793366, 43.18132504178759 25.22316366351577, 43.18134068854179 25.223152934679977, 43.181356335292 25.223152934679977, 43.181364158665616 25.223136841426292, 43.18137980540979 25.2231261125905, 43.18139936383441 25.2231261125905, 43.18141501056958 25.223136841426292, 43.181422833935656 25.223147570262082, 43.18143065730075 25.223152934679977, 43.18144239234649 25.22315829909787, 43.18146195075104 25.22315829909787, 43.18148150914933 25.22316902793366, 43.181524537603515 25.22316902793366, 43.18161450609154 25.22310465491892, 43.18163406444096 25.22310465491892, 43.18166144611963 25.22311538375471, 43.18170838611161 25.22311538375471))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.181751414405895 25.2329161752492, 43.18175532606751 25.23293763292078, 43.1817553260675 25.23294299733868, 43.18175141440589 25.232948361756574, 43.18174750274403 25.232948361756574, 43.18173967941956 25.232959090592363, 43.18172794443096 25.232959090592363, 43.18172403276758 25.232948361756574, 43.18173185609406 25.2329215396671, 43.181751414405895 25.2329161752492))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18176314938999 25.223635732290546, 43.18175532606752 25.223646461126336, 43.18174359108191 25.22365182554423, 43.18173967941956 25.223646461126336, 43.18172403276758 25.22365718996213, 43.181704474446995 25.22365718996213, 43.18169273945163 25.223667918797915, 43.18160277107888 25.22366255438002, 43.181598859407494 25.22358208811159, 43.181606682750015 25.2235713592758, 43.18161841776192 25.223560630440012, 43.18166926945412 25.223533808350535, 43.18169273945163 25.22352844393264, 43.18174750274403 25.22352844393264, 43.18175532606751 25.22354990160422, 43.18175141440589 25.22359281694738, 43.18175532606751 25.223614274618967, 43.18176314938999 25.223625003454753, 43.18176314938999 25.223635732290546))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18177488437181 25.23312002312922, 43.18176314938998 25.23312002312922, 43.18175141440588 25.233125387547116, 43.18173576775694 25.233125387547116, 43.18172794443096 25.233114658711326, 43.181720121103965 25.233093201039743, 43.181724032767576 25.23307710778606, 43.18173185609406 25.23306637895027, 43.18173967941956 25.23306637895027, 43.181770972711455 25.233103929875536, 43.18177488437181 25.23312002312922))"
