latitude,longitude,CAMS_no2_conc_high,CAMS_no2_conc,ERA5_skt,ERA5_blh,ERA5_tp,ERA5_windspeed,ERA5_t2m,ERA5_uvb,OSM_sum_highway_score,OSM_max_highway_score,road_traffic,HDX_population_density_frequency
43.570984,1.313029,-1.0632908,-0.8023465,-1.8491112,-0.2525901,0.6802142,0.21376131,0.15376301,1.0066043,-2.4771347,0.15009968,-0.9405595,-5.1006346
43.570984,1.3207684,-1.0346129,-0.8863882,-1.6519068,-0.77082956,0.73633164,0.18926091,0.033891007,1.0948373,-3.8286974,-0.021338217,-0.88450515,-5.762015
43.570984,1.3285077,-1.6227854,0.4070536,-1.9065782,-0.11810201,0.707978,0.017931636,-0.018564561,0.7498302,-3.5002022,1.1229448,-0.66754025,-2.4431875
43.570984,1.3362468,-1.6833571,0.230891,-2.1802094,-0.16010845,-0.13415147,0.017197061,-0.0649492,1.0641029,0.31040186,-0.19089392,-0.52244276,-2.6625485
43.570984,1.3439862,-1.4579706,0.22184668,-2.0639489,-0.16980672,0.6218066,0.113695525,-0.11610425,1.1471754,-3.4677513,-0.6852134,-0.7316566,-4.791006
43.570984,1.3517255,-1.2767859,0.17764693,-1.8310192,-0.08030259,0.6652685,0.14190988,0.038329028,0.91436607,-4.2484474,-0.101498306,-0.6431124,-4.6290956
43.570984,1.3594646,-0.97012466,-0.4030454,-1.0992118,-0.327685,0.53434557,0.33639303,0.08266053,1.1134105,1.1373795,1.1596055,-1.6879371,-3.8785658
43.570984,1.367204,-1.5474176,1.129223,-2.1195974,-0.23960496,0.53490686,0.18754478,-0.121093266,0.70744497,-3.3039074,0.99402946,-0.6265418,-3.5024645
43.570984,1.3749433,-1.9586372,2.6055245,-2.5970194,-0.9358068,0.5963901,0.65183073,-0.44237942,0.9088684,6.7433796,-1.1958512,0.036670897,-2.008256
43.570984,1.3826824,-2.3722486,1.6161832,-1.7567558,-0.40494898,0.61746854,0.68037856,-0.18953161,1.3445957,1.7655237,-1.3051729,-0.07437268,3.8539226
43.570984,1.3904217,-2.280785,0.7609082,-2.1015282,-0.6985693,-0.029106628,0.7423289,-0.54409397,1.0165215,2.6192439,-0.6185773,-0.05481977,2.417948
43.570984,1.398161,-2.238768,2.4786196,-1.7567816,-1.1040457,0.23377235,0.789746,-0.6368459,1.5065961,4.0589314,12.856694,-0.87217134,9.349255
43.570984,1.4059004,-1.7516941,0.13407673,-2.2181177,-1.2382207,-0.14090689,0.31323317,-0.79968363,1.1515003,-7.253251,5.9975014,-1.4607606,3.4177494
43.570984,1.4136395,-2.0334792,0.5262361,-2.2437434,-1.03768,0.414491,0.3075755,-0.021790914,0.8021899,-2.9248986,-0.9673662,-0.48418015,1.5245026
43.570984,1.4213789,-1.6257665,0.5535921,-2.0292277,-1.0992846,1.822036,-0.101046935,-0.27857512,1.43391,1.3832492,-1.0720233,-0.1761195,-3.3540673
43.570984,1.4291182,-1.0094814,2.62988,-1.7803771,-1.3154967,0.34720105,0.3837132,-0.60218406,1.648909,2.1529672,7.8042874,0.08668426,0.9995773
43.570984,1.4368573,-0.2987148,1.6727298,-1.9156395,-1.0582385,0.43047893,0.5147857,-0.5539296,1.5455636,-0.6685244,-0.16740139,0.4714657,-8.211986
43.570984,1.4445966,0.13514,0.5969591,-1.8170495,-1.0374848,0.18215863,0.053904932,-0.5299114,1.2567782,0.044611763,0.7524656,-0.9443449,-8.388728
43.570984,1.452336,-1.585728,4.0590796,-1.9979626,-0.9834241,0.4444578,0.9741136,-0.5113617,3.2146187,12.6484785,15.598956,0.28604412,8.083316
43.570984,1.4600751,-2.128831,0.2953872,-1.9889854,-1.3515949,0.32333845,0.39728516,-0.5347982,1.1686137,-9.487967,3.4839993,-1.3972661,2.8770804
43.570984,1.4678144,-1.0474461,0.89047617,-2.034084,-0.513121,0.7277195,0.31607628,0.11948264,0.84338087,-1.8802713,-0.80992246,-0.5779487,-1.5390275
43.570984,1.4755538,0.11217171,2.0969357,-1.845491,-0.70835304,0.5897436,0.8577236,-0.15784016,1.5831755,2.456668,-0.6656662,-0.0722691,-1.8660948
43.570984,1.4832929,-1.5637182,2.991852,-1.6255938,-0.84070617,0.24349357,0.6532283,-0.6446671,1.7925729,5.285121,13.884999,-0.41348988,8.27235
43.570984,1.4910322,-1.8612797,0.91922915,-2.1089103,-1.263317,0.48733425,0.2773333,-0.4267448,1.1566681,-6.455644,4.554673,-0.4210146,-2.256139
43.570984,1.4987715,-0.60186535,-0.45914602,-1.7929395,-0.23257275,0.7219577,0.18151513,-0.048481986,0.73901576,-3.3746295,-0.2766602,-0.5836518,-4.3408084
43.570984,1.5065107,-1.6465336,0.6002858,-1.6809928,-0.33876032,0.8019801,-0.40312785,-0.07821695,0.2149391,-0.41026372,-0.1537231,-0.6138635,-5.592364
43.570984,1.51425,-1.6715887,0.7738579,-1.8583829,-0.11650678,3.3743963,-0.38860464,-0.023781726,1.3628447,5.015279,-0.43729898,0.08996456,-3.0399077
43.570984,1.5219893,-1.6586745,0.42374504,-1.8119347,-0.11560954,0.75200754,-0.05137459,-0.5610027,1.0161091,-1.5206469,-0.37189654,-0.44073433,-5.2897215
43.570984,1.5297285,-1.6730419,-0.14373258,-1.6525753,0.12929843,0.7559722,-2.8841248,-0.10959992,0.724272,8.065983,4.547992,-0.76784617,-0.87613857
43.570984,1.5374678,-1.9005245,0.012095612,-1.7635211,0.10798685,0.7827652,-2.8252435,-0.14290215,0.8254953,-1.0048282,0.84207845,-0.8124381,-6.672853
43.570984,1.5452071,-1.6744767,-0.91657543,-1.7023442,-0.23933023,0.81861347,-2.9012017,-0.13926013,0.29168144,0.30106527,0.86109805,-0.70175785,-6.246444
43.570984,1.5529464,-1.5700784,-0.8006845,-1.7456197,0.16474007,3.4654217,-2.894261,-0.24996303,1.3353916,6.537592,1.134947,-0.02438034,-3.4201767
43.570984,1.5606856,-1.4890879,-1.2776643,-1.6006674,-0.12650341,0.8377961,-0.02567643,-0.73306024,0.99009883,-1.5766755,-0.1841589,-0.46612495,-6.3893
43.570984,1.5684249,-1.4884498,-1.2804388,-1.6010594,-0.12667322,0.8374145,-0.024377503,-0.733723,0.99009883,-1.5763143,-0.1843096,-0.46372277,-6.389469
43.570984,1.5761642,-1.4884393,-1.2744715,-1.5986094,-0.1858568,0.83713865,0.02813473,-0.73928225,0.99088115,-1.5800709,-0.1843096,-0.45538694,-6.3907523
43.570984,1.5839034,-1.5343623,-1.6849512,-1.7626737,-0.15276577,0.82514966,0.14085962,-0.3207082,1.0173658,-2.5722682,0.063617244,-0.49276102,-6.113795
43.570984,1.5916427,-1.6278962,-1.9369906,-1.7186997,-0.2028514,1.0593541,0.07449536,-0.28397387,1.0568882,-0.9572994,-0.7439084,-0.6314466,-6.3340926
43.570984,1.599382,-1.6786523,-1.7530028,-1.6926036,-0.10091,0.72599506,-0.18355285,-0.12775713,0.7292339,5.226177,-4.2911243,-0.9342895,3.2448967
43.570984,1.6071212,-2.4000223,-1.7317843,-1.8049283,-0.27182785,0.9968051,-0.19808167,-0.18363813,0.84991777,-1.4512713,-0.6837822,-0.7934462,-4.523668
43.570984,1.6148605,-2.6304383,-1.0195713,-1.7638206,-0.00833214,3.533605,-0.09918769,-0.21766235,1.4229715,5.6072664,-0.18027854,-0.13946778,-3.9120865
43.578724,1.2898113,-1.7335933,-1.1449641,-1.9434277,-0.028832305,0.74333644,-0.12367811,-0.21218665,0.90368026,-0.94871634,0.04858866,-0.73672503,-5.9406786
43.578724,1.2975506,-1.951332,0.5611105,-1.9313767,-0.13516787,0.6991079,-0.24098696,-0.079932496,0.7380792,11.779254,6.153833,0.5003804,-0.62700444
43.578724,1.3052899,-1.2492124,-0.6420619,-1.7776442,-0.22041093,0.67742133,0.09852469,-0.25940517,0.87037,-3.1201587,0.062386926,-0.65483785,-5.1535654
43.578724,1.313029,-1.4799798,-0.59401387,-1.8225682,-0.58255726,0.5895683,0.43804958,0.015232852,0.96373993,-1.5707362,-0.8108557,-0.9410831,-5.1201262
43.578724,1.3207684,-1.6715246,0.107888535,-2.0298564,-0.6901238,0.5513443,0.19571431,-0.081207104,0.67098236,-3.6039698,-0.31592906,-0.6874705,-2.4238257
43.578724,1.3285077,-2.5139093,0.45809168,-1.8535787,-0.71094626,0.6668118,0.21019337,-0.030876633,1.1303217,-2.2539558,-1.8657271,-0.5642249,1.1588157
43.578724,1.3362468,-1.4677458,0.07335669,-1.9748644,-0.650001,0.49882707,0.32169414,-0.3842175,1.0680515,-2.0242345,0.10636777,-0.8056076,-1.8000683
43.578724,1.3439862,-1.5752437,0.7961655,-1.9699206,-0.7161525,0.5287771,0.15638506,-0.08475121,1.083718,-3.4220622,0.47024092,-0.6208082,-3.2535698
43.578724,1.3517255,-1.9631668,-0.018593699,-1.9220929,-0.24142873,0.57702523,0.14904688,-0.098987035,0.6369084,-3.8445477,-0.6555426,-0.97449183,-3.7806654
43.578724,1.3594646,-0.91969544,1.8342856,-1.9877881,-0.11543556,0.57387185,0.16814111,0.019581048,0.5030333,-4.367823,-0.41963363,-0.23660952,-4.0251813
43.578724,1.367204,-0.90634817,1.8056886,-1.9020168,-0.43254766,0.68931806,-0.020373793,-0.10148539,0.82565683,-0.8763252,-0.19259283,-0.30192727,-3.097811
43.578724,1.3749433,-1.0918819,2.172577,-1.8913074,-0.42151663,0.60962504,0.279577,0.0562621,0.8444767,-2.8854356,0.17331432,-0.30945548,-2.3859422
43.578724,1.3826824,-1.9019542,0.81973124,-1.8222308,-0.9148046,1.0529534,0.6471626,-0.051000975,0.97973585,-2.980211,-0.8064679,-0.27029556,2.8691754
43.578724,1.3904217,-2.4622386,1.4313098,-1.7576578,-0.77893776,0.17164697,0.21025449,-1.1158892,1.4389882,-1.0929909,6.5931067,-0.32304204,1.1147355
43.578724,1.398161,-2.1745238,2.107738,-1.8772016,-1.0719923,0.15670392,0.13003947,-0.56831723,1.6875112,-1.4842099,6.5135794,-0.18335062,1.1216652
43.578724,1.4059004,-1.9486097,0.18817623,-2.0493004,-0.95526475,0.5570702,0.43550968,-0.023739256,0.75141454,-0.28939015,-0.31171602,-0.4793878,1.2009697
43.578724,1.4136395,-2.0808074,2.3337982,-2.1560335,-0.74911577,0.6214128,0.68767536,-0.19712825,0.88380194,-0.7469716,-1.8667641,-0.7982788,-1.3506612
43.578724,1.4213789,-1.814025,1.2368826,-2.0685184,-0.8925818,0.60108095,0.3243872,-0.120633624,0.92949563,-3.5828235,-0.7522896,-0.80481005,0.12334555
43.578724,1.4291182,0.11614372,1.8402511,-2.0659661,-0.7015929,0.6256692,0.8425842,-0.19459732,1.5512656,2.6687758,0.37890816,-0.058879767,-1.8022895
43.578724,1.4368573,-1.4059561,2.1593356,-1.6739894,-0.43546847,0.8750728,0.45029697,0.0022533778,1.5160168,0.24397108,-1.6987134,-0.21614955,-0.29451862
43.578724,1.4445966,-2.0470026,0.5978332,-2.1974492,-0.84837073,0.6404516,0.36664194,0.28852877,1.0015949,-2.0432606,-1.2329136,-0.61948746,0.22410692
43.578724,1.452336,-1.6042879,1.756403,-2.0164258,-0.794704,0.8286554,0.31203723,-0.049671575,1.1267709,-1.0329163,-0.96650773,-0.2327143,0.6900342
43.578724,1.4600751,-2.7309456,0.8391398,-1.3720338,-0.96089596,-0.17890589,1.1123514,0.020932158,1.1405306,7.838972,-0.54355025,-0.67959845,3.2597835
43.578724,1.4678144,-1.2487792,0.7860988,-2.0106316,-0.7757583,0.64292884,0.3942458,0.04390552,0.92868835,-0.13594429,-0.964906,-0.32643905,-0.7644
43.578724,1.4755538,-1.8988863,0.9631743,-1.8993691,-0.8910715,0.14436427,0.39263475,-0.10518041,1.0789258,0.22803007,-1.092505,-0.5559068,0.27041715
43.578724,1.4832929,-1.8263174,1.9886291,-1.4468095,-1.0085821,0.29702002,0.73070025,-0.79633313,1.731584,4.713908,12.26098,-0.3597151,9.581583
43.578724,1.4910322,-1.0450634,0.2890703,-1.9699007,-0.5498032,0.29919568,0.009393651,-0.33504486,0.75075155,-3.788806,0.7039324,-0.74059993,-7.780141
43.578724,1.4987715,0.18897943,-0.41579008,-1.7896671,0.0392925,3.5229108,-0.20996256,0.009700619,1.6276613,5.3417134,-0.15823926,0.13309065,-3.0324194
43.578724,1.5065107,-2.1040015,0.6107256,-1.7223963,-0.17171246,0.30329275,0.23315494,-0.21644731,0.9267062,-0.5912323,0.25475428,-0.6044366,-5.336559
43.578724,1.51425,-2.035799,-0.15874329,-1.841137,-0.54106945,0.56526566,0.459564,0.06453844,0.8365481,-1.4941803,-0.064810656,-0.9579549,-6.253178
43.578724,1.5219893,-1.6484922,-0.47821438,-1.6600803,-0.5630549,0.5424807,0.21044701,0.09694586,1.0875274,-2.556137,-0.05738214,-0.82576835,-6.0779305
43.578724,1.5297285,-1.9241233,0.58925533,-1.8812921,-0.18048579,0.2744509,0.25859022,-0.36261538,0.7864551,1.8700085,0.28459147,-0.39507,-5.739791
43.578724,1.5374678,-1.6656774,-0.7764389,-1.6072732,-0.24824722,0.767474,-0.24431281,0.066512436,0.72934866,5.0717773,-4.0075703,-0.88527286,3.2284687
43.578724,1.5452071,-1.848702,-0.65088403,-1.6895735,-0.20003667,0.7485966,-0.16130455,0.01849485,0.8821438,-2.1922657,-0.4111913,-0.7909681,-6.3163953
43.578724,1.5529464,-1.8242601,-0.6470204,-1.7496524,-0.19534387,0.74846774,-0.16229863,-0.083198495,0.8825391,-2.1938236,-0.4106162,-0.78727484,-6.3165827
43.578724,1.5606856,-1.8242885,-0.6466111,-1.7503414,-0.19516425,0.74808615,-0.16229863,-0.083879314,0.882539,-2.1932883,-0.41051027,-0.7867321,-6.3165755
43.578724,1.5684249,-1.823622,-0.63598853,-1.7454185,-0.23831846,0.74808615,-0.14892574,-0.08415111,0.88372713,-2.1934624,-0.41051027,-0.773736,-6.316745
43.578724,1.5761642,-1.6724954,-1.5115603,-1.7379289,-0.23511998,0.5601826,0.121837616,-0.075057715,0.6565503,-4.2905903,0.17357546,-0.60100114,-3.5989127
43.578724,1.5839034,-1.7049079,-1.8865055,-1.6671935,-0.26645866,0.7263791,-0.19235763,-0.13147345,0.7729526,3.5926027,0.49954358,-0.7421886,3.392567
43.578724,1.5916427,-1.6363443,-1.5867954,-1.7404083,-0.033197593,3.4718866,-0.1712847,-0.24835481,1.4192244,5.5678625,-0.18054992,-0.03630942,-3.4790516
43.578724,1.599382,-1.4946194,-1.53496,-1.7333251,0.15583234,3.4639165,-2.8349962,-0.3481008,1.3110704,6.5870852,1.2906493,-0.04923244,-2.9778686
43.578724,1.6071212,-2.4261303,-1.2237104,-1.8379138,-0.02806073,0.79884785,-2.7121582,-0.3087924,0.8465528,-0.9647875,0.9352835,-0.9433289,-6.4332356
43.578724,1.6148605,-2.1059017,-1.4746778,-1.7708701,-0.20090789,0.87869954,-2.7221003,-0.30087832,0.28269356,0.25899434,0.9948549,-0.8347257,-6.2322483
43.586464,1.2898113,-2.209913,-0.66057855,-2.0046592,-0.14939457,0.65926003,0.17647527,-0.15978867,0.6067838,-4.4896274,-0.20302883,-0.6877509,-4.541082
43.586464,1.2975506,-2.036439,-0.15620694,-1.8420323,0.10057193,0.7765541,-2.7609422,-0.09644349,0.8656958,-2.1341844,0.7301609,-0.71002275,-4.589058
43.586464,1.3052899,-1.0924063,-0.6574636,-1.7852907,-0.22942357,0.6001233,0.07815725,-0.04156988,0.8598024,-1.5401138,-0.07784803,-0.7019898,-5.5165567
43.586464,1.313029,-1.931748,0.10275726,-2.5547624,-0.9379837,0.58192044,0.7166838,0.2132243,1.2628503,15.310644,-1.3489474,0.115717456,0.62211764
43.586464,1.3207684,-1.650887,0.64694995,-2.0478282,-0.05935727,0.61320645,0.08454409,0.030242803,0.52546924,-4.464019,-0.3475399,-0.5595159,-3.7949195
43.586464,1.3285077,-1.8195682,0.40402168,-1.8828883,-0.03982737,0.2217784,-0.0043391045,-0.25437474,0.85589826,-2.3278694,0.26174173,-0.6438239,-5.0177846
43.586464,1.3362468,-2.105566,0.88713,-2.006237,-0.37635896,0.5377387,0.284122,0.049444206,0.97994334,-1.6096369,-0.6999687,-1.0058433,-2.9918563
43.586464,1.3439862,-2.2774198,-0.3443504,-1.926986,-0.82014173,0.7323309,0.32571602,-0.1577781,0.7618777,-2.1905215,-0.7260082,-0.4578737,-0.7708085
43.586464,1.3517255,-1.8229183,1.3418744,-1.7065573,-0.33375445,0.6578595,0.34802312,-0.07553599,1.5929902,0.98384684,-0.15871905,-0.69812745,0.5180846
43.586464,1.3594646,-0.7868289,1.8673135,-2.030926,-0.29592797,0.5975694,0.2182342,-0.017477335,0.48225778,-4.5226607,-0.07661217,-0.15947595,-3.173827
43.586464,1.367204,-1.5542104,0.9761341,-1.9816443,-0.32548937,0.70207465,0.13818547,0.024487412,0.79789674,-3.0834389,0.7382078,-0.3266728,-2.5816553
43.586464,1.3749433,-1.7743369,0.44763106,-2.0306227,-0.6746934,0.90398383,0.20461158,-0.038496517,0.9771533,-4.107046,-0.756412,-0.365237,-1.4100397
43.586464,1.3826824,-1.3151004,1.7780001,-1.9678013,-0.48277953,0.7978464,0.34261864,-0.07461371,0.7096024,-3.5622287,-0.6619413,-0.26470315,-1.3799211
43.586464,1.3904217,-1.5436658,3.790637,-1.795492,-0.5971824,0.23361485,0.6554414,-0.7756717,1.6925753,5.2000933,12.782127,0.17608342,8.538182
43.586464,1.398161,-1.5178014,1.3441399,-1.7851583,-1.0262963,1.2018276,0.39564794,0.052016936,0.9673142,-2.6756604,-0.9202913,-0.33826178,0.46231642
43.586464,1.4059004,-1.018926,3.3503828,-2.6520436,-0.677055,0.75053054,0.913653,0.13013434,1.5728173,22.706623,-0.5014361,1.1136712,9.404823
43.586464,1.4136395,-1.6426623,0.52032554,-2.0936513,-0.60545486,0.7774375,0.5575549,-0.25698757,1.1853621,-0.03680985,-2.072149,-0.48601875,2.9150932
43.586464,1.4213789,-2.1174507,0.25778934,-2.2512543,-1.0240383,0.4931581,0.26614353,-0.03245663,0.7400688,-2.7041554,-1.0611722,-0.42202935,1.3929231
43.586464,1.4291182,-1.5476631,1.069987,-1.921761,-0.7067379,0.77471465,0.3861961,-0.085248075,1.2760439,-0.16490172,-2.2409232,-0.39612976,0.31332436
43.586464,1.4368573,-2.557849,2.877822,-1.9221345,-0.58774436,0.9592408,0.54925436,-0.064132646,1.2950541,10.416838,-2.2177653,0.18777792,0.8848061
43.586464,1.4445966,-1.9243042,1.8709408,-1.9992826,-0.9249093,0.6703119,0.22798587,-0.104416944,1.1355056,-3.6083205,-1.0401219,-0.34875256,0.87358683
43.586464,1.452336,-2.1133728,2.631715,-2.1704037,-0.68172586,0.7552504,0.73539865,-0.42288697,1.1692796,6.0624733,-3.1508768,0.06101856,0.95485544
43.586464,1.4600751,-1.9744399,0.6404781,-2.245394,-0.8098776,0.4523341,0.27446777,-0.03954985,0.7046136,-3.7208445,-1.0000066,-0.31610805,1.2478856
43.586464,1.4678144,-2.0626848,7.151626e-05,-2.2365508,-0.802169,0.5539545,0.35572737,0.33272168,1.0204809,-2.1356666,-1.2314112,-0.8799106,0.1551831
43.586464,1.4755538,-2.0212302,-0.1973939,-2.2894075,-0.8688697,0.84008944,0.1764244,-0.18740861,0.9513856,-1.4805342,-1.4191606,-0.12802538,1.2120824
43.586464,1.4832929,-1.1747733,2.3247592,-1.6828644,-1.1882565,0.24094413,0.407061,-0.57587266,1.7117289,2.6647124,7.829115,0.05782647,0.9960768
43.586464,1.4910322,0.17784825,0.3241642,-1.6936052,-0.6438968,0.6048639,0.29275674,-0.21500604,0.9944352,-1.2022686,0.32078072,-0.68318903,-5.0257907
43.586464,1.4987715,0.56994474,-0.5455091,-1.6496572,-0.5650906,0.6079835,0.27562484,-0.05448939,1.0563033,-1.9872596,0.057944786,-0.81663424,-4.382989
43.586464,1.5065107,-1.7409797,-0.2618568,-1.707287,-0.19921628,0.54860383,0.10484489,-0.05601219,0.91858476,-2.6504807,0.0509572,-0.65763247,-4.797984
43.586464,1.51425,-1.5518987,-0.2575619,-1.4986961,0.008591313,0.80036706,0.105980076,-0.1457126,1.0787901,-3.0389717,0.053747978,-0.46780705,-6.779731
43.586464,1.5219893,-1.7642821,-0.3310123,-1.7131186,0.090012394,0.7098543,-2.8996336,-0.058373883,0.7216785,-2.60984,0.069023795,-0.6571633,-4.9297576
43.586464,1.5297285,-1.7581451,0.4482935,-1.6603746,-0.09599725,0.6495692,-0.3949219,-0.059347346,0.6763007,-2.7813554,-0.18426758,-0.6308015,-3.9653566
43.586464,1.5374678,-1.6844264,-0.65855986,-1.6840838,-0.33398512,3.4470842,-0.5448318,-0.09043791,1.2954774,5.364972,-0.80750513,0.086090825,-3.487505
43.586464,1.5452071,-1.9083982,-0.79705155,-1.7480608,-0.06656951,0.7401832,-2.8293397,-0.14674829,0.8282965,-0.9124062,0.78844094,-0.81948644,-6.448158
43.586464,1.5529464,-1.682743,-1.245309,-1.7821406,-0.27665934,0.6722151,-0.2835441,-0.28550014,0.6820226,-1.6233566,-0.29180947,-0.6701002,-5.6070433
43.586464,1.5606856,-1.6387268,-0.9230145,-1.7228177,-0.054515142,0.70996666,-2.8832734,-0.21573158,0.7199736,-1.8785756,0.7561156,-0.75389147,-4.322357
43.586464,1.5684249,-1.6387268,-0.9208373,-1.7206968,-0.11398777,0.7096908,-2.8310785,-0.2205451,0.720756,-1.8786736,0.7561156,-0.74522483,-4.3236403
43.586464,1.5761642,-1.865974,-1.3509725,-1.8145332,-0.046457816,0.73811567,-2.7762291,-0.25426266,0.81907445,-0.84773356,0.74806386,-0.83401036,-5.9613585
43.586464,1.5839034,-1.5965105,-1.4708204,-1.6054788,-0.22043091,3.4745023,-0.1619592,-0.17072015,1.3913028,4.5419235,-0.7192122,-0.019536948,-3.0215673
43.586464,1.5916427,-1.5874039,-1.8687177,-1.662094,-0.3502561,0.71843904,-0.14219683,-0.2188491,0.76130456,-0.767745,-4.0549216,-0.7613012,-3.2040615
43.586464,1.599382,-1.8023058,-2.4048736,-1.7342201,-0.270234,0.80611086,-2.870556,-0.28297007,0.26836005,-0.4872983,-0.19379151,-0.74683905,-6.4804535
43.586464,1.6071212,-2.5866823,-1.7182195,-1.8207399,-0.053986117,0.7881107,-2.7326212,-0.25312352,0.8467619,-1.7171164,-0.2768836,-0.8634726,-6.929057
43.586464,1.6148605,-2.0931556,-1.833307,-1.7382277,-0.17459218,1.1202706,0.1808513,-0.25565708,1.0610495,-1.004499,-0.7519957,-0.74059486,-6.7702436
43.586464,1.6225998,-2.0356944,-1.3608929,-1.7429698,0.19892064,3.536771,-2.7233407,-0.31832334,1.3249351,6.497652,1.2772055,-0.1583814,-3.4141083
43.5942,1.2898113,-2.1942792,-0.60970736,-2.0496235,-0.23981948,0.6617637,0.24826321,0.06643478,0.7390128,-4.137029,-0.5279224,-0.7111563,-5.1787934
43.5942,1.2975506,-1.8432539,-0.20433356,-1.875562,0.06710043,0.72656167,0.09321489,0.0089902505,0.9111155,-4.099197,-0.8377875,-0.81332994,-4.138594
43.5942,1.3052899,-1.8306451,-0.978981,-1.8632479,-0.21451867,0.17909256,-0.0028893305,-0.25946644,0.8598093,-2.1289258,-0.16853425,-0.6493521,-5.367357
43.5942,1.313029,-1.7326727,-0.8896112,-1.9898614,-0.5000918,0.68165237,-0.08160073,-0.101346724,0.34930515,-2.263782,-0.91854894,-0.98638403,-3.9958246
43.5942,1.3207684,-1.6471481,0.6453517,-2.0561519,-0.29528916,0.5839764,0.14430137,0.038702294,0.5733961,-4.4297442,-0.4652627,-0.72603285,-4.29174
43.5942,1.3285077,-1.794763,1.629292,-2.032847,-0.40361547,0.51915866,0.26541355,0.18504883,1.109835,4.672338,-0.5094079,-0.33238792,-0.57880664
43.5942,1.3362468,-1.6094773,0.8333872,-2.2153616,-0.25392553,0.5158095,0.039324705,-0.030512478,0.5372651,-4.2577157,-0.1213746,-0.6136939,-3.84738
43.5942,1.3439862,-2.8230934,0.6901016,-2.006219,-0.68155766,0.9009363,0.52332944,-0.113533355,1.1092167,4.873109,-1.3988968,-1.1590334,-3.519831
43.5942,1.3517255,-1.7684289,1.6276985,-2.0824966,-0.26610678,0.46821326,0.29838282,0.037203558,0.8095632,-1.2080314,-0.36300957,-0.46707317,-5.3008766
43.5942,1.3594646,-1.7708853,1.7898376,-1.9413519,-0.24389915,0.59956753,0.2122419,-0.30022213,0.57293737,-4.425189,-0.46449238,-0.63109714,-4.31621
43.5942,1.367204,-1.5888169,1.4164879,-1.8489523,-0.19282609,0.681241,-0.23655747,-0.06901838,0.70229185,7.1471024,4.120905,-0.5393482,-0.42296627
43.5942,1.3749433,-1.4576405,1.4837676,-1.8428519,-0.4236996,0.78102916,-0.24723352,-0.089512445,0.21450372,-0.7631438,-0.16168232,-0.40001923,-5.833032
43.5942,1.3826824,-0.7085396,2.528477,-1.9775636,0.3560754,-2.2871637,-0.16826776,-0.1463687,1.1310817,6.871374,0.26499292,-0.9089058,-3.678075
43.5942,1.3904217,-1.4460253,2.2000556,-2.244271,-1.2052796,0.4797094,0.2285609,-0.49038687,1.1237723,-5.1734796,4.395759,-0.06586531,-2.5135438
43.5942,1.398161,-1.6012425,1.9298189,-2.3583145,-1.4456677,0.8843532,0.33197814,-0.096804485,1.3963172,-5.9088984,4.8322964,-0.28607807,-1.8225405
43.5942,1.4059004,-1.6649562,0.8118247,-2.0760667,-0.5245036,0.76723975,0.31141216,-0.034622423,0.7974746,-2.7573414,-0.6574703,-0.61292905,-3.1934965
43.5942,1.4136395,-1.7897642,1.1404995,-2.0772212,-0.68511176,0.6563759,0.39305156,-0.3344242,1.2833399,-1.3783982,-2.051168,-0.31437498,2.9566724
43.5942,1.4213789,-2.0994408,-0.0007925816,-2.3964634,-0.8598398,0.71594787,0.45567867,-0.12500359,1.2143902,-1.6288016,-0.5118404,-0.3187711,1.4532591
43.5942,1.4291182,-2.261195,1.5984246,-2.177867,-1.4927405,0.66853154,0.22550254,-0.5047208,0.62017983,1.9364952,-0.5484342,-1.3140383,3.0967073
43.5942,1.4368573,-1.6390449,1.5806674,-1.9438001,-0.65651983,0.51044226,-0.14721784,-0.18630342,0.4709868,-2.7744064,-0.8183733,-0.6382679,-1.5794665
43.5942,1.4445966,-2.5068154,0.40334386,-1.0571172,-1.4136277,0.15073806,0.8922884,-0.7800391,1.3336157,17.355318,1.8618513,-3.6602747,2.138824
43.5942,1.452336,-1.8000661,1.4017128,-2.125316,-0.8385673,0.71192753,0.4031038,-0.34600133,1.2743424,-1.6017213,-2.0627606,-0.12587157,3.0663939
43.5942,1.4600751,-2.1757653,0.052458122,-2.2142467,-0.7824542,0.5765373,0.35527635,0.21421038,0.9878016,-1.6562407,-0.72109455,-0.7717283,0.12362323
43.5942,1.4678144,-1.7705553,1.898868,-2.0357454,-0.76218444,0.5835478,0.35431948,-0.052586176,1.3244933,0.21826616,-1.0254134,-0.46003136,-0.18979923
43.5942,1.4755538,-1.8604691,0.21648939,-2.2918248,-1.2702223,-0.6971561,0.5285192,-0.8754534,1.431252,-1.5267484,5.3271465,-1.1905001,3.6235242
43.5942,1.4832929,-1.786247,1.0440074,-2.1481,-1.1807452,0.40636384,0.21155447,-0.45227185,1.3723975,-5.206479,4.5442257,-0.42322537,-1.8554525
43.5942,1.4910322,0.08593012,0.6103494,-1.7522829,-0.5750757,0.5931663,-0.022563338,-0.47325456,0.42675945,-1.5209444,-0.74389106,-0.67987305,-5.805717
43.5942,1.4987715,-0.42609233,-0.17530638,-1.9807299,-0.42185697,0.5821639,0.017448042,0.022918077,0.5090676,-4.1866856,-0.108296596,-0.57403004,-3.703296
