latitude,longitude,CAMS_no2_conc_high,CAMS_no2_conc,ERA5_skt,ERA5_blh,ERA5_tp,ERA5_windspeed,ERA5_t2m,ERA5_uvb,OSM_sum_highway_score,OSM_max_highway_score,road_traffic,HDX_population_density_frequency
43.555504,1.51425,9.433032,10.31322,14.452524,511.00403,1.0096339,10.403446,14.424989,61419.324,154.0,5.0,53.26937124459492,1
43.555504,1.5219893,9.433032,10.110825,14.452524,511.00403,1.0096339,10.403446,14.424989,61419.324,50.0,5.0,53.26937124459492,1
43.555504,1.5297285,9.433032,9.908428,14.452524,511.00403,1.0096339,10.403446,14.424989,61419.324,27.0,3.0,53.26937124459492,1
43.555504,1.5374678,9.433032,9.706031,14.452524,511.00403,1.0096339,10.403446,14.424989,61419.324,14.0,3.0,53.26937124459492,1
43.555504,1.5452071,9.433032,9.5036335,14.452524,511.00403,1.0096339,10.403446,14.424989,61419.324,19.0,3.0,53.26937124459492,1
43.555504,1.5529464,9.433032,9.316944,14.452524,511.00403,1.0142969,10.267,14.186126,61419.324,21.0,3.0,53.26937124459492,0
43.555504,1.5606856,9.433032,9.155804,14.452524,511.00403,1.0142969,10.267,14.186126,61419.324,31.0,3.0,53.26937124459492,1
43.555504,1.5839034,9.433032,8.672382,14.452524,511.00403,1.0142969,10.267,14.186126,61419.324,11.0,3.0,53.26937124459492,0
43.555504,1.5916427,9.433032,8.511243,14.452524,511.00403,1.0142969,10.267,14.186126,61419.324,23.0,3.0,53.26937124459492,0
43.563244,1.3207684,10.184459,9.371193,14.517376,505.43625,1.0343089,10.373634,14.506198,61319.254,60.0,4.0,53.26937124459492,1
43.563244,1.3285077,10.184459,9.633734,14.517376,505.43625,1.0343089,10.373634,14.506198,61319.254,108.0,4.0,53.26937124459492,1
43.563244,1.3362468,10.184459,9.896274,14.517376,505.43625,1.0343089,10.373634,14.506198,61319.254,25.0,4.0,53.26937124459492,1
43.563244,1.3439862,10.184459,10.158814,14.517376,505.43625,1.0343089,10.373634,14.506198,61319.254,18.0,2.0,53.26937124459492,1
43.563244,1.3517255,10.184459,10.39133,14.517376,505.43625,1.021004,10.385451,14.550983,61319.254,19.0,2.0,53.26937124459492,1
43.563244,1.3594646,10.184459,10.519193,14.517376,505.43625,1.021004,10.385451,14.550983,61319.254,43.0,2.0,53.26937124459492,1
43.563244,1.367204,10.184459,10.647058,14.517376,505.43625,1.021004,10.385451,14.550983,61319.254,111.0,6.0,53.26937124459492,3
43.563244,1.3749433,10.184459,10.774921,14.517376,505.43625,1.021004,10.385451,14.550983,61319.254,167.0,5.0,53.26937124459492,3
43.563244,1.3826824,10.184459,10.902785,14.517376,505.43625,1.021004,10.385451,14.550983,61319.254,199.0,4.0,53.26937124459492,5
43.563244,1.3904217,10.184459,11.030648,14.517376,505.43625,1.021004,10.385451,14.550983,61319.254,168.0,3.0,53.26937124459492,5
43.563244,1.398161,10.184459,11.158512,14.517376,505.43625,1.021004,10.385451,14.550983,61319.254,110.0,3.0,53.26937124459492,5
43.563244,1.4059004,11.978199,11.286376,14.517376,505.43625,1.021004,10.385451,14.550983,61319.254,184.0,7.0,53.26937124459492,6
43.563244,1.4136395,11.978199,11.414239,14.517376,505.43625,1.021004,10.385451,14.550983,61319.254,318.0,7.0,53.26937124459492,4
43.563244,1.4213789,11.978199,11.542104,14.517376,505.43625,1.021004,10.385451,14.550983,61319.254,67.0,7.0,53.26937124459492,3
43.563244,1.4291182,11.978199,11.669967,14.517376,505.43625,1.021004,10.385451,14.550983,61319.254,110.0,7.0,53.26937124459492,4
43.563244,1.4368573,11.978199,11.797831,14.517376,505.43625,1.021004,10.385451,14.550983,61319.254,32.0,3.0,53.26937124459492,1
43.563244,1.4445966,11.978199,11.925694,14.517376,505.43625,1.021004,10.385451,14.550983,61319.254,156.0,7.0,53.26937124459492,0
43.563244,1.452336,11.978199,11.95158,14.517376,505.43625,1.0096339,10.403446,14.424989,61319.254,211.0,7.0,53.26937124459492,1
43.563244,1.4600751,11.978199,11.741567,14.517376,505.43625,1.0096339,10.403446,14.424989,61319.254,142.0,7.0,53.26937124459492,4
43.563244,1.4678144,11.978199,11.531551,14.517376,505.43625,1.0096339,10.403446,14.424989,61319.254,225.0,7.0,53.26937124459492,1
43.563244,1.4755538,11.978199,11.321537,14.452524,511.00403,1.0096339,10.403446,14.424989,61419.324,105.0,7.0,53.26937124459492,2
43.563244,1.4832929,11.978199,11.111523,14.452524,511.00403,1.0096339,10.403446,14.424989,61419.324,263.0,7.0,53.26937124459492,2
