43.17113815388584 25.159740149603916, 43.17113424154405 25.159750878439702, 43.17112641685973 25.159761607275495, 43.171110767488045 25.159766971693386, 43.171079468732664 25.159766971693386, 43.17107164404132 25.159761607275495, 43.171063819348966 25.159750878439702, 43.1710403452659 25.159740149603916, 43.171024695872184 25.159740149603916, 43.17101687117381 25.159729420768123, 43.17099730942351 25.159718691932333, 43.17098166001875 25.159734785186018, 43.17096601060998 25.159745514021804, 43.17094644884339 25.159750878439702, 43.170926887070536 25.159745514021804, 43.17091809921727 25.15973748105856, 43.170961727177264 25.159595819126167, 43.17096992296254 25.159584581484953, 43.17096783418361 25.15957598940413, 43.17100187785533 25.1594654480833, 43.17100513412437 25.159466564291257, 43.171052082308556 25.159466564291257, 43.17111076748805 25.15948802196284, 43.17112641685973 25.15948802196284, 43.17113424154405 25.159498750798626, 43.17113815388584 25.15950947963442, 43.17113815388584 25.159547030559686, 43.17113032920201 25.15957921706706, 43.171126416859735 25.159589945902848, 43.17111859217438 25.159595310320743, 43.17108729342303 25.159595310320743, 43.17104425761371 25.15957921706706, 43.17102078352311 25.15957921706706, 43.17102078352312 25.159632861246006, 43.171016871173805 25.159665047753382, 43.17103252056953 25.159659683335484, 43.17106381934898 25.159659683335484, 43.17106773169527 25.159665047753382, 43.1711029428007 25.159665047753382, 43.171110767488045 25.159670412171277, 43.17111859217438 25.159681141007066, 43.171122504517186 25.159697234260754, 43.17113424154405 25.15971332751444, 43.17113815388584 25.159724056350225, 43.17113815388584 25.159740149603916
43.171408104864135 25.159294902918614, 43.1713963678899 25.159305631754403, 43.17138854323915 25.159305631754403, 43.17138854323916 25.159294902918614, 43.171408104864135 25.159294902918614
43.1716037207695 25.159370004769144, 43.1716076330812 25.159407555694415, 43.1716037207695 25.159418284530208, 43.17159589614531 25.159429013365994, 43.17158415920716 25.159434377783885, 43.17156459763854 25.15943974220178, 43.17155677300935 25.159434377783885, 43.17154894837915 25.159434377783885, 43.17154112374795 25.159429013365994, 43.17153721143196 25.159418284530208, 43.171537211431975 25.159391462440727, 43.17154112374796 25.159370004769144, 43.171545036063684 25.159359275933358, 43.17155286069436 25.159348547097565, 43.171568509952785 25.159348547097565, 43.171572422266735 25.15936464035125, 43.1716037207695 25.159370004769144
43.17176412534438 25.157744586146908, 43.171771949946994 25.157755314982694, 43.17177977454863 25.15777677265428, 43.17178368684908 25.15780359474375, 43.17177977454863 25.15782505241533, 43.17177194994699 25.157846510086912, 43.17177194994699 25.157889425430074, 43.171764125344374 25.157910883101657, 43.1717445638334 25.15793770519113, 43.17169761618152 25.15793770519113, 43.17168979156937 25.15792697635534, 43.17168979156937 25.157889425430074, 43.17169370387556 25.15787333217639, 43.17171326540284 25.15782505241533, 43.171713265402836 25.157808959161645, 43.17171717770753 25.157792865907965, 43.17172500231618 25.15777140823639, 43.17172891462011 25.157766043818487, 43.1717445638334 25.157749950564803, 43.17175238843854 25.157744586146908, 43.17176412534438 25.157744586146908
43.17183454673196 25.15750318734162, 43.171846283622 25.157519280595306, 43.171846283622 25.15755146710268, 43.1718384590289 25.157562195938468, 43.1718384590289 25.157567560356366, 43.17183454673196 25.15757292477426, 43.171826722137354 25.157578289192152, 43.171818897541755 25.157589018027945, 43.17180716064644 25.15761047569953, 43.17179933604831 25.15761047569953, 43.171787599149255 25.157626568953212, 43.171787599149255 25.15764802662479, 43.17178368684909 25.15766411987848, 43.171771949947 25.157685577550062, 43.171760213042674 25.15764802662479, 43.17176021304267 25.157631933371107, 43.17176803764581 25.157621204535314, 43.171771949946994 25.157594382445843, 43.171771949946994 25.157567560356366, 43.17177586224793 25.157546102684783, 43.17178368684909 25.15751391617741, 43.1717915114492 25.157508551759523, 43.171803248347494 25.15750318734162, 43.17183454673196 25.15750318734162
43.17184237132558 25.15793770519113, 43.17183454673196 25.157943069609026, 43.171822809839654 25.15792697635534, 43.17182280983966 25.157916247519555, 43.17180716064643 25.15789478984797, 43.17180716064644 25.15788406101218, 43.171799336048316 25.15787333217639, 43.17179542374888 25.1578626033406, 43.171791511449186 25.157841145669018, 43.17179151144919 25.157819687997442, 43.17184628362201 25.157814323579547, 43.17185802050979 25.157819687997442, 43.1718658451004 25.157830416833228, 43.17186975739533 25.1578626033406, 43.17186975739533 25.15787333217639, 43.17186193280522 25.15789478984797, 43.171854108214106 25.157905518683762, 43.17185019591818 25.157921611937446, 43.17184628362201 25.15793234077324, 43.17184237132558 25.15793770519113
43.17190105574571 25.15815228190694, 43.17187366969 25.15815764632483, 43.171854108214106 25.158168375160624, 43.17183454673196 25.158168375160624, 43.17182672213736 25.15815764632483, 43.17183063443479 25.15811473098167, 43.1718384590289 25.15810936656378, 43.17185802050979 25.15809863772799, 43.1718814942786 25.15809863772799, 43.171889318866185 25.15810936656378, 43.171893231159615 25.158120095399568, 43.17190105574571 25.15815228190694
43.17192061720654 25.15948802196284, 43.17191279262295 25.15950947963442, 43.1719088803308 25.159514844052314, 43.1719010557457 25.159520208470216, 43.17188149427859 25.159525572888104, 43.171873669689994 25.159525572888104, 43.1718541082141 25.159520208470216, 43.17183454673196 25.159504115216528, 43.17181889754174 25.15950947963442, 43.17179151144919 25.159525572888104, 43.17177977454863 25.159525572888104, 43.171771949946994 25.159520208470216, 43.171764125344374 25.15950947963442, 43.171760213042674 25.159493386380735, 43.171756300740725 25.159493386380735, 43.1717484761361 25.15948265754494, 43.17173673922726 25.159477293127047, 43.17172891462012 25.159471928709152, 43.1717289146201 25.159418284530208, 43.17174456383341 25.159407555694415, 43.17175630074072 25.159407555694415, 43.17176803764581 25.15940219127652, 43.171775862247934 25.159391462440727, 43.17178759914925 25.159386098022832, 43.17180324834751 25.159380733604937, 43.17183063443479 25.159386098022832, 43.17184237132559 25.159391462440727, 43.171854108214106 25.15940219127652, 43.17186584510039 25.159418284530208, 43.1718854065725 25.159429013365994, 43.17191670491488 25.159471928709152, 43.17192061720654 25.15948802196284
43.17191670491487 25.16330212308631, 43.17190496803837 25.16330748750421, 43.1718814942786 25.16330748750421, 43.171873669689994 25.16330212308631, 43.17186193280523 25.163286029832626, 43.17185410821409 25.163264572161047, 43.1718541082141 25.163194834728408, 43.17186193280522 25.16318410589262, 43.17186975739533 25.163178741474724, 43.17188931886618 25.163178741474724, 43.17190105574569 25.16318410589262, 43.17191670491488 25.163194834728408, 43.17192452949796 25.163210927982092, 43.17192844178913 25.16323775007157, 43.17192844178912 25.163286029832626, 43.17191670491487 25.16330212308631
43.171940178661124 25.158055722384827, 43.17192844178913 25.158055722384827, 43.17191670491488 25.158039629131142, 43.17190888033078 25.158034264713248, 43.1718932311596 25.15802890029535, 43.17188149427859 25.158012807041665, 43.17187758198442 25.15799671378798, 43.17187758198442 25.157985984952187, 43.17188149427859 25.157969891698503, 43.17191670491488 25.157959162862717, 43.171928441789134 25.15796452728061, 43.17192844178912 25.157985984952187, 43.171936266370714 25.158018171459563, 43.17194409095128 25.15802890029535, 43.17194409095128 25.158044993549037, 43.171940178661124 25.158055722384827
43.17200277527367 25.157889425430074, 43.17200277527366 25.157910883101657, 43.17198712612653 25.157916247519555, 43.1719949507006 25.157889425430074, 43.17200277527367 25.157889425430074
43.17203016127147 25.15780359474375, 43.17201842441678 25.157819687997442, 43.17200277527367 25.157819687997442, 43.17199103841369 25.15779823032586, 43.17201842441678 25.157792865907965, 43.17203016127148 25.157792865907965, 43.17203016127147 25.15780359474375
43.17201842441678 25.158989131098586, 43.17203407355587 25.159015953188064, 43.17204189812393 25.15901058877017, 43.17204581040756 25.159026682023857, 43.17204189812393 25.159037410859646, 43.17203016127147 25.159048139695436, 43.17202624898683 25.159058868531226, 43.17203016127148 25.159101783874384, 43.17202624898682 25.159112512710184, 43.17200277527366 25.159112512710184, 43.171994950700594 25.159101783874384, 43.171994950700594 25.159085690620703, 43.172006687559815 25.159058868531226, 43.17200277527367 25.15902131760596, 43.172006687559815 25.159015953188064, 43.172006687559815 25.158989131098586, 43.17201842441678 25.158989131098586
43.17204581040757 25.15874773229331, 43.17203407355587 25.158763825546988, 43.17202233670191 25.158763825546988, 43.17199103841368 25.158758461129096, 43.17197147697541 25.15874773229331, 43.17195191553086 25.15874773229331, 43.17191670491488 25.1587530967112, 43.17188931886619 25.15874773229331, 43.17186193280523 25.158731639039623, 43.17183845902889 25.158731639039623, 43.17181889754174 25.158726274621724, 43.171799336048316 25.158715545785935, 43.171760213042674 25.158704816950145, 43.17170935309788 25.158699452532247, 43.17168979156937 25.15868872369646, 43.171670230034586 25.158683359278562, 43.17161937001486 25.158683359278562, 43.1716037207695 25.158677994860668, 43.17159198383283 25.158672630442773, 43.17158415920714 25.158667266024878, 43.171576334580465 25.158656537189085, 43.17157633458046 25.158635079517506, 43.17159589614531 25.15860825742803, 43.17160763308122 25.15859752859224, 43.17161545770389 25.158592164174344, 43.17167805464924 25.158592164174344, 43.17168979156937 25.158613621845923, 43.17169370387557 25.15861898626382, 43.17170152848722 25.158624350681716, 43.17177586224793 25.158635079517506, 43.171811072945125 25.158635079517506, 43.17183454673196 25.158624350681716, 43.17186584510039 25.158624350681716, 43.171881494278594 25.158635079517506, 43.1719088803308 25.1586404439354, 43.17195582782026 25.1586404439354, 43.171963652398325 25.158645808353302, 43.171987126126524 25.158672630442773, 43.17200277527367 25.158672630442773, 43.17201059984572 25.158677994860668, 43.17201842441678 25.15868872369646, 43.17202624898681 25.15868872369646, 43.17203407355587 25.158694088114352, 43.17204581040756 25.15871018136804, 43.17204581040757 25.15874773229331
43.17207319638609 25.159386098022832, 43.17203016127147 25.15939682685862, 43.171975389263565 25.159391462440727, 43.17195582782026 25.159380733604937, 43.17194017866112 25.159375369187043, 43.171912792622955 25.159380733604937, 43.171904968038376 25.159370004769144, 43.17190105574569 25.159359275933358, 43.171904968038376 25.159348547097565, 43.17190496803837 25.15934318267967, 43.17192844178912 25.15933245384388, 43.1719480032412 25.15933245384388, 43.171971476975415 25.159337818261776, 43.17198321383914 25.15934318267967, 43.17199103841369 25.159348547097565, 43.171998862987245 25.159359275933358, 43.172006687559815 25.15936464035125, 43.17201842441678 25.159370004769144, 43.172037985840014 25.159370004769144, 43.17204972269097 25.159380733604937, 43.17206537182205 25.159380733604937, 43.17207319638609 25.159386098022832
